"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"104",104,5,1556,9,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",0,"green things",0.85,NA,NA,NA,NA,NA,NA,NA,323,NA,323,311,"square",322121,NA,"True","prior_inference",1,2,3,24,24,3,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,322121,0.810930216216329
"105",105,5,1708,10,"English","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,212,NA,232,333,"red",212112,NA,"True","prior_inference",3,2,1,11,17,27,0,1,0,1,0,0,NA,NA,NA,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.66667,0,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.66667,0,212112,0.810930216216329
"106",106,5,412,11,"English","clouds",0,"circles",0,"squares",1,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,311,NA,113,213,"solid",321112,NA,"True","prior_inference",2,1,3,3,19,20,0,0,1,NA,NA,NA,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0,1,0.33333,0.33333,0.33333,0.66667,0.33333,0,321211,0.405465108108164
"107",107,5,1500,12,"English","clouds",0,"circles",0.95,"squares",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,233,NA,113,313,"polka-dotted",123211,NA,"False","prior_inference",2,1,3,26,19,21,0,1,0,NA,NA,NA,0,0,1,0,1,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,0,1,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,123211,1.09861228866811
"108",108,5,576,13,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,123,NA,121,321,"cloud",213212,NA,"True","prior_inference",1,2,3,22,4,6,NA,NA,NA,0,1,0,0,0,1,0.66667,0.33333,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,213212,1.50407739677627
"109",109,5,125,14,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",1,"circles",0,"squares",0,NA,NA,NA,NA,NA,NA,NA,132,NA,112,223,"red",212111,NA,"True","prior_inference",3,2,1,16,10,23,1,0,0,0,0,1,NA,NA,NA,0.66667,0,0.33333,0,0,1,0.33333,0.66667,0,0.66667,0,0.33333,0,0,1,0.33333,0.66667,0,212111,0.405465108108164
"110",110,5,2156,15,"English","clouds",1,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,113,NA,332,231,"solid",121111,NA,"False","prior_inference",2,1,3,19,18,8,1,0,0,NA,NA,NA,0,0,1,1,0,0,0.66667,0.33333,0,0,0,1,1,0,0,0.66667,0.33333,0,0,0,1,121111,9.01088241755876e-98
"121",121,6,778,6,"English","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,213,NA,222,122,"circle",211212,NA,"True","prior_inference",1,3,2,20,14,13,NA,NA,NA,1,0,0,0,0,1,0,0.66667,0.33333,0.66667,0,0.33333,0.33333,0,0.66667,0.3004,0.36627,0.33333,0.65346,0.01321,0.33333,0.33333,0.01321,0.65346,211212,0.810930216216329
"122",122,6,756,7,"English","clouds",0,"circles",0.95,"squares",0,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,222,NA,332,333,"red",211212,NA,"True","prior_inference",3,1,2,14,18,27,0,1,0,0,1,0,NA,NA,NA,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0.65346,0.01321,0.33333,0.65346,0.01321,0.33333,0.36627,0.3004,211212,0.810930216216329
"123",123,6,419,8,"English","blue things",0,"red things",0,"green things",1,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,123,NA,132,112,"cloud",321112,NA,"True","prior_inference",1,3,2,22,16,10,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0,1,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.01015,0.9797,0.01015,0.33333,0.00683,0.65983,321211,0.405465108108164
"124",124,6,1697,9,"English","blue things",0.6,"red things",0,"green things",0,"solid things",0.9,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,321,NA,213,213,"square",121212,NA,"False","prior_inference",1,3,2,6,20,20,NA,NA,NA,0.47368,0.52632,0,1,0,0,0.33333,0,0.66667,0,0.66667,0.33333,0.66667,0.33333,0,0.33333,0.27288,0.39379,0.27288,0.39379,0.33333,0.39379,0.33333,0.27288,121212,108.163988163384
"125",125,6,1850,10,"English","blue things",0.85,"red things",0,"green things",0,"clouds",0,"circles",0.95,"squares",0,NA,NA,NA,NA,NA,NA,NA,221,NA,211,113,"striped",122121,NA,"False","prior_inference",2,3,1,5,2,19,0,1,0,NA,NA,NA,1,0,0,0,0.66667,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,0.27361,0.39306,0.33333,0.27288,0.39379,0.33333,0.39306,0.33333,0.27361,122121,0.810930216216329
"126",126,6,1830,11,"English","blue things",1,"red things",0,"green things",0,"solid things",0,"striped things",0.85,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,221,NA,121,133,"circle",122121,NA,"False","prior_inference",1,3,2,5,4,25,NA,NA,NA,0,1,0,1,0,0,0,0.66667,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0.27288,0.39379,0.33333,0.33333,0.39306,0.27361,0.39306,0.33333,0.27361,122121,0.810930216216329
"127",127,6,1440,12,"English","clouds",0,"circles",0.95,"squares",0,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,223,NA,233,313,"green",322111,NA,"True","prior_inference",3,1,2,23,26,21,0,1,0,0,1,0,NA,NA,NA,0.33333,0.66667,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.65327,0.01339,0.01015,0.9797,0.01015,0.33333,0.33333,0.33333,322111,0.405465108108164
"128",128,6,540,13,"English","clouds",0,"circles",0.7,"squares",0,"blue things",0.8,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,211,NA,221,233,"solid",112132,NA,"False","prior_inference",2,1,3,2,5,26,0,1,0,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,1,0,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.41912,0.29044,0.29044,0.39306,0.33333,0.27361,113221,1.50407739677627
"129",129,6,786,14,"English","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,112,NA,123,223,"cloud",211212,NA,"True","prior_inference",1,2,3,10,22,23,NA,NA,NA,1,0,0,0,1,0,0.66667,0,0.33333,0.66667,0,0.33333,0.33333,0.66667,0,0.36627,0.3004,0.33333,0.65346,0.01321,0.33333,0.33333,0.65346,0.01321,211212,0.810930216216329
"130",130,6,2246,15,"English","blue things",1,"red things",0,"green things",0.05,"solid things",0.5,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,311,NA,313,312,"square",323211,NA,"True","prior_inference",1,3,2,3,21,12,NA,NA,NA,1,0,0,0.95238,0,0.04762,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.9797,0.01015,0.01015,323211,12.0633032076874
"141",141,7,704,6,"English","blue things",0.95,"red things",0.05,"green things",0.05,"clouds",0.65,"circles",0.65,"squares",0.05,NA,NA,NA,NA,NA,NA,NA,211,NA,111,223,"solid",212122,NA,"True","prior_inference",2,3,1,2,1,23,0.48148,0.48148,0.03704,NA,NA,NA,0.90476,0.04762,0.04762,0,0.66667,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,0,0.66667,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,212122,122.430883546799
"142",142,7,1210,7,"English","solid things",0.05,"striped things",0.95,"polka-dotted things",0.05,"clouds",0.05,"circles",0.95,"squares",0,NA,NA,NA,NA,NA,NA,NA,222,NA,123,131,"red",112112,NA,"False","prior_inference",3,2,1,14,22,7,0.05,0.95,0,0.04762,0.90476,0.04762,NA,NA,NA,0,0.66667,0.33333,0.33333,0.66667,0,0,1,0,0,0.66667,0.33333,0.33333,0.66667,0,0,1,0,112112,23.2397522416702
"143",143,7,2084,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,231,333,"polka-dotted",321111,NA,"True","prior_inference",2,1,3,16,8,27,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0,1,0,1,0,0,0.33333,0.33333,0.33333,0,1,0,321111,307.011345732539
"144",144,7,554,9,"English","solid things",0.95,"striped things",0.05,"polka-dotted things",0.05,"blue things",0,"red things",0.7,"green things",0.7,NA,NA,NA,NA,NA,NA,NA,313,NA,312,112,"square",213212,NA,"True","prior_inference",1,2,3,21,12,10,NA,NA,NA,0.90476,0.04762,0.04762,0,0.5,0.5,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,213212,116.500303069256
"145",145,7,1500,10,"English","blue things",0,"red things",0,"green things",1,"clouds",0.05,"circles",0.95,"squares",0,NA,NA,NA,NA,NA,NA,NA,233,NA,113,313,"polka-dotted",123211,NA,"False","prior_inference",2,3,1,26,19,21,0.05,0.95,0,NA,NA,NA,0,0,1,0,1,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,0,1,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,123211,12.5800563028165
"146",146,7,1853,11,"English","solid things",0.05,"striped things",0.05,"polka-dotted things",1,"blue things",0.05,"red things",0.05,"green things",1,NA,NA,NA,NA,NA,NA,NA,333,NA,223,223,"square",123212,NA,"False","prior_inference",1,2,3,27,23,23,NA,NA,NA,0.04545,0.04545,0.90909,0.04545,0.04545,0.90909,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,123212,11.9732604633003
"147",147,7,1580,12,"English","blue things",0.05,"red things",0.7,"green things",0.35,"clouds",0.05,"circles",0.7,"squares",0.3,NA,NA,NA,NA,NA,NA,NA,213,NA,213,312,"solid",322121,NA,"True","prior_inference",2,3,1,20,20,12,0.04762,0.66667,0.28571,NA,NA,NA,0.04545,0.63636,0.31818,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0,0.66667,322121,212.55259599845
"148",148,7,824,13,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,NA,NA,NA,NA,NA,NA,NA,331,NA,133,222,"blue",112111,NA,"False","prior_inference",3,2,1,9,25,14,0,0,1,0,0,1,NA,NA,NA,0,0,1,0.33333,0,0.66667,1,0,0,0,0,1,0.33333,0,0.66667,1,0,0,112111,0.405465108108164
"149",149,7,1545,14,"English","clouds",0.3,"circles",0.7,"squares",0,"blue things",0.05,"red things",0.75,"green things",0.3,NA,NA,NA,NA,NA,NA,NA,213,NA,212,112,"solid",322112,NA,"True","prior_inference",2,1,3,20,11,10,0.3,0.7,0,NA,NA,NA,0.04545,0.68182,0.27273,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,322112,226.70648370058
"150",150,7,253,15,"English","blue things",0,"red things",0.75,"green things",0.75,"solid things",0.7,"striped things",0.05,"polka-dotted things",0.7,NA,NA,NA,NA,NA,NA,NA,332,NA,313,132,"square",212222,NA,"True","prior_inference",1,3,2,18,21,16,NA,NA,NA,0.48276,0.03448,0.48276,0,0.5,0.5,0,0.33333,0.66667,0,0.33333,0.66667,0.33333,0.66667,0,0,0.33333,0.66667,0,0.33333,0.66667,0.33333,0.66667,0,212222,226.703641225504
"161",161,8,784,6,"English","clouds",0,"circles",1,"squares",0,"solid things",0,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,231,NA,111,113,"blue",211212,NA,"True","prior_inference",3,1,2,8,1,19,0,1,0,0,0,1,NA,NA,NA,0,0.66667,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,0.11248,0.55419,0.33333,0.11248,0.33333,0.55419,0.33386,0.33333,0.33281,211212,0.810930216216329
"162",162,8,667,7,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,121,NA,132,323,"cloud",212211,NA,"True","prior_inference",1,2,3,4,16,24,NA,NA,NA,0,1,0,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,1,0,0,0.33386,0.33333,0.33281,0.33333,0.58755,0.07912,0.59378,0.07359,0.33263,212211,76.5727897409472
"163",163,8,1885,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,132,132,"blue",123212,NA,"False","prior_inference",3,1,2,1,16,16,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33451,0.33333,0.33216,0.33451,0.33216,0.33333,123212,77.902451089802
"164",164,8,1751,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0,"red things",0.5,"green things",1,NA,NA,NA,NA,NA,NA,NA,123,NA,123,121,"cloud",322132,NA,"True","prior_inference",1,2,3,22,22,4,NA,NA,NA,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12046,0.33333,0.54621,323221,1.73512645696292
"165",165,8,2020,10,"English","clouds",0.5,"circles",1,"squares",0,"solid things",1,"striped things",0,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,213,NA,223,313,"green",322122,NA,"True","prior_inference",3,1,2,20,23,21,0.33333,0.66667,0,0.66667,0,0.33333,NA,NA,NA,0.33333,0.66667,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.54621,0.12046,0.54621,0.12046,0.33333,0.33333,0.33333,0.33333,322122,1.27302833658963
"166",166,8,240,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,331,NA,331,312,"polka-dotted",212132,NA,"False","prior_inference",2,3,1,9,9,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33281,0.33333,0.33386,0.33386,0.33281,0.33333,213221,77.6714020296153
"167",167,8,616,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,331,NA,332,123,"blue",112121,NA,"False","prior_inference",3,1,2,9,18,22,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0,0.33333,0.66667,0.33333,0,0.66667,1,0,0,0.33229,0.33333,0.33438,0.33333,0.33229,0.33438,0.3349,0.33255,0.33255,112121,153.501504740866
"168",168,8,976,13,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,222,NA,131,133,"striped",121112,NA,"False","prior_inference",2,1,3,14,7,25,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.66667,0,0,1,0,0.33216,0.33451,0.33333,0.33333,0.33451,0.33216,0.33255,0.3349,0.33255,121211,229.138488066812
"169",169,8,1511,14,"English","blue things",1,"red things",0.5,"green things",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,223,233,"circle",322112,NA,"True","prior_inference",1,3,2,5,23,26,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.54621,0.12046,0.59315,0.33333,0.07351,322112,77.7948157095378
"170",170,8,728,15,"English","blue things",1,"red things",0,"green things",0.55,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,312,221,"solid",212122,NA,"True","prior_inference",2,3,1,3,12,5,0.33333,0.33333,0.33333,NA,NA,NA,0.64516,0,0.35484,0.33333,0,0.66667,0.66667,0,0.33333,0.66667,0,0.33333,0.33333,0.33281,0.33386,0.33386,0.33281,0.33333,0.58755,0.07912,0.33333,212122,77.2242103002218
"181",181,9,1492,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,222,NA,112,312,"striped",123211,NA,"False","prior_inference",2,1,3,14,10,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0,1,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33102,0.33796,0.33102,0.32988,0.33679,0.33333,0.33333,0.33333,0.33333,123211,153.616234703876
"182",182,9,697,7,"English","solid things",1,"striped things",0.5,"polka-dotted things",0,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,313,NA,233,112,"green",212211,NA,"True","prior_inference",3,2,1,21,26,10,0.33333,0.33333,0.33333,0.66667,0.33333,0,NA,NA,NA,0,0,1,0.66667,0.33333,0,0.33333,0,0.66667,0.33132,0.0873,0.58138,0.57227,0.33333,0.0944,0.33333,0.33182,0.33485,212211,153.648161809034
"183",183,9,1176,8,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,312,331,"solid",212232,NA,"True","prior_inference",2,3,1,3,12,9,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33485,0.33333,0.33182,0.57227,0.0944,0.33333,213222,1.73512645696292
"184",184,9,2145,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,213,NA,132,121,"solid",111112,NA,"False","prior_inference",2,1,3,20,16,4,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0,0.66667,0.33333,1,0,0,0,0,1,0.32988,0.33679,0.33333,0.33796,0.33102,0.33102,0.33102,0.33102,0.33796,111211,229.412947791107
"185",185,9,155,10,"English","clouds",1,"circles",0.5,"squares",0,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,312,312,"solid",323212,NA,"True","prior_inference",2,1,3,10,12,12,0.66667,0.33333,0,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57963,0.33333,0.08704,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,1.73512645696292
"186",186,9,1833,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.8,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,121,NA,122,332,"blue",122121,NA,"False","prior_inference",3,1,2,4,13,18,0.33333,0.33333,0.33333,0.27778,0.44444,0.27778,NA,NA,NA,0.66667,0.33333,0,0.33333,0.66667,0,0.66667,0,0.33333,0.33633,0.33333,0.33033,0.33333,0.33633,0.33033,0.33679,0.32988,0.33333,122121,140.917241873694
"187",187,9,582,12,"English","clouds",1,"circles",0,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,232,233,"red",213212,NA,"True","prior_inference",3,1,2,16,17,26,0.66667,0,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.53864,0.12803,0.33333,0.33333,0.33333,0.33333,0.33333,0.33485,0.33182,213212,1.73512645696292
"188",188,9,322,13,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,221,NA,231,212,"blue",213211,NA,"True","prior_inference",3,1,2,5,8,11,0.33333,0.33333,0.33333,0.33333,0.66667,0,NA,NA,NA,0.33333,0.33333,0.33333,0,1,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33132,0.58138,0.0873,0.33485,0.33182,0.33333,213211,77.3574234962721
"189",189,9,1723,14,"English","solid things",1,"striped things",0,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,321,123,"blue",212112,NA,"True","prior_inference",3,2,1,3,6,22,0.33333,0.33333,0.33333,0.66667,0,0.33333,NA,NA,NA,0,0.33333,0.66667,0.66667,0,0.33333,0.66667,0.33333,0,0.33182,0.33333,0.33485,0.53864,0.12803,0.33333,0.33485,0.33333,0.33182,212112,77.300790484007
"190",190,9,809,15,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,212,NA,113,321,"circle",112111,NA,"False","prior_inference",1,3,2,11,19,6,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.66667,0,0.33333,0,1,0,0.33102,0.33796,0.33102,0.33633,0.33033,0.33333,0.33102,0.33796,0.33102,112111,229.344712063759
"201",201,10,1903,6,"English","clouds",0.9,"circles",0.3,"squares",0.55,"solid things",0.3,"striped things",0.7,"polka-dotted things",0.7,NA,NA,NA,NA,NA,NA,NA,231,NA,323,322,"blue",111212,NA,"False","prior_inference",3,1,2,8,24,15,0.51429,0.17143,0.31429,0.17647,0.41176,0.41176,NA,NA,NA,0.33333,0.66667,0,0.33333,0,0.66667,1,0,0,0.33333,0.33334,0.33332,0.33333,0.33332,0.33334,0.33335,0.33333,0.33333,111212,168.469013423796
"202",202,10,17,7,"English","blue things",0.35,"red things",0.4,"green things",0.8,"clouds",0.75,"circles",0.6,"squares",0.35,NA,NA,NA,NA,NA,NA,NA,231,NA,311,313,"polka-dotted",122112,NA,"False","prior_inference",2,3,1,8,3,21,0.44118,0.35294,0.20588,NA,NA,NA,0.22581,0.25806,0.51613,0.33333,0.66667,0,0,0.33333,0.66667,0.66667,0.33333,0,0.33333,0.33334,0.33332,0.33332,0.33333,0.33334,0.33334,0.33333,0.33333,122112,167.187119004306
"203",203,10,102,8,"English","clouds",0.7,"circles",0.7,"squares",0.4,"blue things",0.75,"red things",0.35,"green things",0.6,NA,NA,NA,NA,NA,NA,NA,132,NA,133,221,"polka-dotted",212111,NA,"True","prior_inference",2,1,3,16,25,5,0.38889,0.38889,0.22222,NA,NA,NA,0.44118,0.20588,0.35294,0.66667,0,0.33333,0.33333,0,0.66667,0,1,0,0.33334,0.33333,0.33333,0.33333,0.33333,0.33334,0.33333,0.33335,0.33333,212111,272.687262036705
"204",204,10,466,9,"English","solid things",0.65,"striped things",0.8,"polka-dotted things",0.4,"clouds",0.4,"circles",0.35,"squares",0.7,NA,NA,NA,NA,NA,NA,NA,132,NA,212,321,"red",211111,NA,"True","prior_inference",3,2,1,16,11,6,0.27586,0.24138,0.48276,0.35135,0.43243,0.21622,NA,NA,NA,1,0,0,0,0,1,0,0.66667,0.33333,0.33335,0.33333,0.33333,0.33333,0.33333,0.33335,0.33333,0.33334,0.33333,211111,347.211806194164
"205",205,10,1334,10,"English","solid things",0.75,"striped things",0.75,"polka-dotted things",0.3,"blue things",0.25,"red things",0.65,"green things",0.65,NA,NA,NA,NA,NA,NA,NA,331,NA,233,221,"square",122122,NA,"False","prior_inference",1,2,3,9,26,5,NA,NA,NA,0.41667,0.41667,0.16667,0.16129,0.41935,0.41935,0.33333,0,0.66667,0.33333,0,0.66667,0.66667,0.33333,0,0.33333,0.33332,0.33334,0.33333,0.33333,0.33334,0.33334,0.33333,0.33333,122122,193.311995786376
"206",206,10,2311,11,"English","solid things",0.3,"striped things",0.7,"polka-dotted things",0.65,"blue things",0.25,"red things",0.4,"green things",0.75,NA,NA,NA,NA,NA,NA,NA,133,NA,233,233,"cloud",123232,NA,"False","prior_inference",1,2,3,25,26,26,NA,NA,NA,0.18182,0.42424,0.39394,0.17857,0.28571,0.53571,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33334,0.33332,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"207",207,10,495,12,"English","clouds",0.75,"circles",0.25,"squares",0.45,"blue things",0.6,"red things",0.25,"green things",0.6,NA,NA,NA,NA,NA,NA,NA,221,NA,122,333,"striped",211111,NA,"True","prior_inference",2,1,3,5,13,27,0.51724,0.17241,0.31034,NA,NA,NA,0.41379,0.17241,0.41379,0,1,0,0.33333,0.66667,0,1,0,0,0.33333,0.33335,0.33333,0.33333,0.33334,0.33333,0.33335,0.33333,0.33333,211111,325.537892457706
"208",208,10,1193,13,"English","clouds",0.4,"circles",0.8,"squares",0.7,"solid things",0.3,"striped things",0.7,"polka-dotted things",0.25,NA,NA,NA,NA,NA,NA,NA,312,NA,322,313,"red",212232,NA,"True","prior_inference",3,1,2,12,15,21,0.21053,0.42105,0.36842,0.24,0.56,0.2,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33334,0.33333,0.33333,0.33333,0.33334,0.33333,213222,130.199309619469
