"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"103",103,5,1173,8,"English","clouds",0.05,"circles",1,"squares",0.2,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,223,NA,323,221,"green",212232,NA,"True","prior_inference",3,1,2,23,24,5,0.04,0.8,0.16,0,1,0,NA,NA,NA,0.33333,0.51888,0.14779,0.33333,0.33333,0.33333,0.14887,0.33333,0.5178,0.33333,0.65815,0.00852,0.33333,0.33333,0.33333,0.00854,0.33333,0.65812,213222,0
"104",104,5,1556,9,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",0,"green things",0.85,NA,NA,NA,NA,NA,NA,NA,323,NA,323,311,"square",322121,NA,"True","prior_inference",1,2,3,24,24,3,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0.14815,0.51852,0.33333,0.14815,0.33333,0.51852,0.33333,0.33333,0.33333,0.00853,0.65814,0.33333,0.00853,0.33333,0.65814,322121,0
"105",105,5,1708,10,"English","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,212,NA,232,333,"red",212112,NA,"True","prior_inference",3,2,1,11,17,27,0,1,0,1,0,0,NA,NA,NA,0.33333,0.5178,0.14887,0.57118,0.33333,0.09549,0.33333,0.5178,0.14887,0.33333,0.65812,0.00854,0.66234,0.33333,0.00432,0.33333,0.65812,0.00854,212112,0
"106",106,5,412,11,"English","clouds",0,"circles",0,"squares",1,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,311,NA,113,213,"solid",321112,NA,"True","prior_inference",2,1,3,3,19,20,0,0,1,NA,NA,NA,1,0,0,0.125,0.125,0.75,0.33333,0.33333,0.33333,0.57143,0.33333,0.09524,0.00644,0.00644,0.98713,0.33333,0.33333,0.33333,0.66235,0.33333,0.00432,321211,0
"107",107,5,1500,12,"English","clouds",0,"circles",0.95,"squares",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,233,NA,113,313,"polka-dotted",123211,NA,"False","prior_inference",2,1,3,26,19,21,0,1,0,NA,NA,NA,0,0,1,0.12558,0.74883,0.12558,0.09575,0.33333,0.57092,0.33333,0.33333,0.33333,0.00645,0.9871,0.00645,0.00433,0.33333,0.66234,0.33333,0.33333,0.33333,123211,0
"108",108,5,576,13,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,123,NA,121,321,"cloud",213212,NA,"True","prior_inference",1,2,3,22,4,6,NA,NA,NA,0,1,0,0,0,1,0.5178,0.33333,0.14887,0.33333,0.33333,0.33333,0.09549,0.33333,0.57118,0.65812,0.33333,0.00854,0.33333,0.33333,0.33333,0.00432,0.33333,0.66234,213212,0
"109",109,5,125,14,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",1,"circles",0,"squares",0,NA,NA,NA,NA,NA,NA,NA,132,NA,112,223,"red",212111,NA,"True","prior_inference",3,2,1,16,10,23,1,0,0,0,0,1,NA,NA,NA,0.5178,0.14887,0.33333,0.1249,0.12568,0.74942,0.33333,0.5178,0.14887,0.65812,0.00854,0.33333,0.00644,0.00645,0.98711,0.33333,0.65812,0.00854,212111,0
"110",110,5,2156,15,"English","clouds",1,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,113,NA,332,231,"solid",121111,NA,"False","prior_inference",2,1,3,19,18,8,1,0,0,NA,NA,NA,0,0,1,0.74883,0.12558,0.12558,0.57092,0.33333,0.09575,0.12558,0.12558,0.74883,0.9871,0.00645,0.00645,0.66234,0.33333,0.00433,0.00645,0.00645,0.9871,121111,0
"121",121,6,778,6,"English","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,213,NA,222,122,"circle",211212,NA,"True","prior_inference",1,3,2,20,14,13,NA,NA,NA,1,0,0,0,0,1,0.14887,0.5178,0.33333,0.57118,0.09549,0.33333,0.33333,0.09549,0.57118,0.08041,0.58625,0.33333,0.66302,0.00365,0.33333,0.33333,0.00365,0.66302,211212,0
"122",122,6,756,7,"English","clouds",0,"circles",0.95,"squares",0,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,222,NA,332,333,"red",211212,NA,"True","prior_inference",3,1,2,14,18,27,0,1,0,0,1,0,NA,NA,NA,0.33333,0.57118,0.09549,0.33333,0.57118,0.09549,0.33333,0.5178,0.14887,0.33333,0.66302,0.00365,0.33333,0.66302,0.00365,0.33333,0.58625,0.08041,211212,0
"123",123,6,419,8,"English","blue things",0,"red things",0,"green things",1,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,123,NA,132,112,"cloud",321112,NA,"True","prior_inference",1,3,2,22,16,10,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0.125,0.75,0.125,0.33333,0.09524,0.57143,0.33333,0.33333,0.33333,0.00285,0.9943,0.00285,0.33333,0.00191,0.66476,321211,0
"124",124,6,1697,9,"English","blue things",0.6,"red things",0,"green things",0,"solid things",0.9,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,321,NA,213,213,"square",121212,NA,"False","prior_inference",1,3,2,6,20,20,NA,NA,NA,0.47368,0.52632,0,1,0,0,0.33333,0.09575,0.57092,0.09575,0.57092,0.33333,0.57092,0.33333,0.09575,0.33333,0.04561,0.62105,0.04561,0.62105,0.33333,0.62105,0.33333,0.04561,121212,0
"125",125,6,1850,10,"English","blue things",0.85,"red things",0,"green things",0,"clouds",0,"circles",0.95,"squares",0,NA,NA,NA,NA,NA,NA,NA,221,NA,211,113,"striped",122121,NA,"False","prior_inference",2,3,1,5,2,19,0,1,0,NA,NA,NA,1,0,0,0.14851,0.51816,0.33333,0.09575,0.57092,0.33333,0.51816,0.33333,0.14851,0.04714,0.61952,0.33333,0.04561,0.62105,0.33333,0.61952,0.33333,0.04714,122121,0
"126",126,6,1830,11,"English","blue things",1,"red things",0,"green things",0,"solid things",0,"striped things",0.85,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,221,NA,121,133,"circle",122121,NA,"False","prior_inference",1,3,2,5,4,25,NA,NA,NA,0,1,0,1,0,0,0.09575,0.57092,0.33333,0.33333,0.51816,0.14851,0.51816,0.33333,0.14851,0.04561,0.62105,0.33333,0.33333,0.61952,0.04714,0.61952,0.33333,0.04714,122121,0
"127",127,6,1440,12,"English","clouds",0,"circles",0.95,"squares",0,"solid things",0,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,223,NA,233,313,"green",322111,NA,"True","prior_inference",3,1,2,23,26,21,0,1,0,0,1,0,NA,NA,NA,0.33333,0.51852,0.14815,0.125,0.75,0.125,0.33333,0.33333,0.33333,0.33333,0.66288,0.00379,0.00285,0.9943,0.00285,0.33333,0.33333,0.33333,322111,0
"128",128,6,540,13,"English","clouds",0,"circles",0.7,"squares",0,"blue things",0.8,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,211,NA,221,233,"solid",112132,NA,"False","prior_inference",2,1,3,2,5,26,0,1,0,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.74883,0.12558,0.12558,0.51816,0.33333,0.14851,0.33333,0.33333,0.33333,0.87192,0.06404,0.06404,0.61952,0.33333,0.04714,113221,0
"129",129,6,786,14,"English","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,112,NA,123,223,"cloud",211212,NA,"True","prior_inference",1,2,3,10,22,23,NA,NA,NA,1,0,0,0,1,0,0.5178,0.14887,0.33333,0.57118,0.09549,0.33333,0.33333,0.57118,0.09549,0.58625,0.08041,0.33333,0.66302,0.00365,0.33333,0.33333,0.66302,0.00365,211212,0
"130",130,6,2246,15,"English","blue things",1,"red things",0,"green things",0.05,"solid things",0.5,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,311,NA,313,312,"square",323211,NA,"True","prior_inference",1,3,2,3,21,12,NA,NA,NA,1,0,0,0.95238,0,0.04762,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.9943,0.00285,0.00285,323211,0
"141",141,7,704,6,"English","blue things",0.95,"red things",0.05,"green things",0.05,"clouds",0.65,"circles",0.65,"squares",0.05,NA,NA,NA,NA,NA,NA,NA,211,NA,111,223,"solid",212122,NA,"True","prior_inference",2,3,1,2,1,23,0.48148,0.48148,0.03704,NA,NA,NA,0.90476,0.04762,0.04762,0.14779,0.51888,0.33333,0.5178,0.14887,0.33333,0.5178,0.33333,0.14887,0.22203,0.44464,0.33333,0.44461,0.22205,0.33333,0.44461,0.33333,0.22205,212122,0
"142",142,7,1210,7,"English","solid things",0.05,"striped things",0.95,"polka-dotted things",0.05,"clouds",0.05,"circles",0.95,"squares",0,NA,NA,NA,NA,NA,NA,NA,222,NA,123,131,"red",112112,NA,"False","prior_inference",3,2,1,14,22,7,0.05,0.95,0,0.04762,0.90476,0.04762,NA,NA,NA,0.09575,0.57092,0.33333,0.33333,0.51816,0.14851,0.12558,0.74883,0.12558,0.16647,0.50019,0.33333,0.33333,0.44462,0.22205,0.19981,0.60037,0.19981,112112,0
"143",143,7,2084,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,231,333,"polka-dotted",321111,NA,"True","prior_inference",2,1,3,16,8,27,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.125,0.75,0.125,0.6004,0.1998,0.1998,0.33333,0.33333,0.33333,0.1998,0.6004,0.1998,321111,0
"144",144,7,554,9,"English","solid things",0.95,"striped things",0.05,"polka-dotted things",0.05,"blue things",0,"red things",0.7,"green things",0.7,NA,NA,NA,NA,NA,NA,NA,313,NA,312,112,"square",213212,NA,"True","prior_inference",1,2,3,21,12,10,NA,NA,NA,0.90476,0.04762,0.04762,0,0.5,0.5,0.14887,0.33333,0.5178,0.33333,0.33333,0.33333,0.33333,0.09549,0.57118,0.22205,0.33333,0.44461,0.33333,0.33333,0.33333,0.33333,0.16647,0.5002,213212,0
"145",145,7,1500,10,"English","blue things",0,"red things",0,"green things",1,"clouds",0.05,"circles",0.95,"squares",0,NA,NA,NA,NA,NA,NA,NA,233,NA,113,313,"polka-dotted",123211,NA,"False","prior_inference",2,3,1,26,19,21,0.05,0.95,0,NA,NA,NA,0,0,1,0.12558,0.74883,0.12558,0.09575,0.33333,0.57092,0.33333,0.33333,0.33333,0.19981,0.60037,0.19981,0.16647,0.33333,0.50019,0.33333,0.33333,0.33333,123211,0
"146",146,7,1853,11,"English","solid things",0.05,"striped things",0.05,"polka-dotted things",1,"blue things",0.05,"red things",0.05,"green things",1,NA,NA,NA,NA,NA,NA,NA,333,NA,223,223,"square",123212,NA,"False","prior_inference",1,2,3,27,23,23,NA,NA,NA,0.04545,0.04545,0.90909,0.04545,0.04545,0.90909,0.33333,0.09575,0.57092,0.33333,0.09575,0.57092,0.33333,0.33333,0.33333,0.33333,0.16647,0.50019,0.33333,0.16647,0.50019,0.33333,0.33333,0.33333,123212,0
"147",147,7,1580,12,"English","blue things",0.05,"red things",0.7,"green things",0.35,"clouds",0.05,"circles",0.7,"squares",0.3,NA,NA,NA,NA,NA,NA,NA,213,NA,213,312,"solid",322121,NA,"True","prior_inference",2,3,1,20,20,12,0.04762,0.66667,0.28571,NA,NA,NA,0.04545,0.63636,0.31818,0.33333,0.51852,0.14815,0.33333,0.33333,0.33333,0.33333,0.14815,0.51852,0.33333,0.44463,0.22204,0.33333,0.33333,0.33333,0.33333,0.22204,0.44463,322121,0
"148",148,7,824,13,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,NA,NA,NA,NA,NA,NA,NA,331,NA,133,222,"blue",112111,NA,"False","prior_inference",3,2,1,9,25,14,0,0,1,0,0,1,NA,NA,NA,0.12558,0.12558,0.74883,0.33333,0.14851,0.51816,0.74883,0.12558,0.12558,0.19981,0.19981,0.60037,0.33333,0.22205,0.44462,0.60037,0.19981,0.19981,112111,0
"149",149,7,1545,14,"English","clouds",0.3,"circles",0.7,"squares",0,"blue things",0.05,"red things",0.75,"green things",0.3,NA,NA,NA,NA,NA,NA,NA,213,NA,212,112,"solid",322112,NA,"True","prior_inference",2,1,3,20,11,10,0.3,0.7,0,NA,NA,NA,0.04545,0.68182,0.27273,0.14815,0.51852,0.33333,0.33333,0.33333,0.33333,0.33333,0.09524,0.57143,0.22204,0.44463,0.33333,0.33333,0.33333,0.33333,0.33333,0.16646,0.50021,322112,0
"150",150,7,253,15,"English","blue things",0,"red things",0.75,"green things",0.75,"solid things",0.7,"striped things",0.05,"polka-dotted things",0.7,NA,NA,NA,NA,NA,NA,NA,332,NA,313,132,"square",212222,NA,"True","prior_inference",1,3,2,18,21,16,NA,NA,NA,0.48276,0.03448,0.48276,0,0.5,0.5,0.14887,0.33333,0.5178,0.14779,0.33333,0.51888,0.33333,0.51888,0.14779,0.22205,0.33333,0.44461,0.22203,0.33333,0.44464,0.33333,0.44464,0.22203,212222,0
"161",161,8,784,6,"English","clouds",0,"circles",1,"squares",0,"solid things",0,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,231,NA,111,113,"blue",211212,NA,"True","prior_inference",3,1,2,8,1,19,0,1,0,0,0,1,NA,NA,NA,0.13657,0.5301,0.33333,0.13657,0.33333,0.5301,0.338,0.33333,0.32867,0.04061,0.62605,0.33333,0.04061,0.33333,0.62605,0.33333,0.33333,0.33333,211212,0
"162",162,8,667,7,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,121,NA,132,323,"cloud",212211,NA,"True","prior_inference",1,2,3,4,16,24,NA,NA,NA,0,1,0,0.66667,0,0.33333,0.338,0.33333,0.32867,0.33333,0.56267,0.104,0.57673,0.09612,0.32714,0.33333,0.33333,0.33333,0.33333,0.6437,0.02297,0.64437,0.0223,0.33333,212211,0
"163",163,8,1885,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,132,132,"blue",123212,NA,"False","prior_inference",3,1,2,1,16,16,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.344,0.33333,0.32267,0.344,0.32267,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212,0
"164",164,8,1751,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0,"red things",0.5,"green things",1,NA,NA,NA,NA,NA,NA,NA,123,NA,123,121,"cloud",322132,NA,"True","prior_inference",1,2,3,22,22,4,NA,NA,NA,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.14815,0.33333,0.51852,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.0418,0.33333,0.62487,323221,0
"165",165,8,2020,10,"English","clouds",0.5,"circles",1,"squares",0,"solid things",1,"striped things",0,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,213,NA,223,313,"green",322122,NA,"True","prior_inference",3,1,2,20,23,21,0.33333,0.66667,0,0.66667,0,0.33333,NA,NA,NA,0.33333,0.51852,0.14815,0.51852,0.14815,0.33333,0.33333,0.33333,0.33333,0.33333,0.62487,0.0418,0.62487,0.0418,0.33333,0.33333,0.33333,0.33333,322122,0
"166",166,8,240,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,331,NA,331,312,"polka-dotted",212132,NA,"False","prior_inference",2,3,1,9,9,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32867,0.33333,0.338,0.338,0.32867,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213221,0
"167",167,8,616,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,331,NA,332,123,"blue",112121,NA,"False","prior_inference",3,1,2,9,18,22,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32424,0.33333,0.34243,0.33333,0.32424,0.34243,0.3477,0.32615,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112121,0
"168",168,8,976,13,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,222,NA,131,133,"striped",121112,NA,"False","prior_inference",2,1,3,14,7,25,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.32267,0.344,0.33333,0.33333,0.344,0.32267,0.32615,0.3477,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121211,0
"169",169,8,1511,14,"English","blue things",1,"red things",0.5,"green things",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,223,233,"circle",322112,NA,"True","prior_inference",1,3,2,5,23,26,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.51852,0.14815,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,0.33333,0.62487,0.0418,0.64437,0.33333,0.0223,322112,0
"170",170,8,728,15,"English","blue things",1,"red things",0,"green things",0.55,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,312,221,"solid",212122,NA,"True","prior_inference",2,3,1,3,12,5,0.33333,0.33333,0.33333,NA,NA,NA,0.64516,0,0.35484,0.33333,0.32867,0.338,0.338,0.32867,0.33333,0.56267,0.104,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.6437,0.02297,0.33333,212122,0
"181",181,9,1492,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,222,NA,112,312,"striped",123211,NA,"False","prior_inference",2,1,3,14,10,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.32578,0.34845,0.32578,0.32213,0.34454,0.33333,0.33333,0.33333,0.33333,0.32619,0.34763,0.32619,0.32273,0.34394,0.33333,0.33333,0.33333,0.33333,123211,0
"182",182,9,697,7,"English","solid things",1,"striped things",0.5,"polka-dotted things",0,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,313,NA,233,112,"green",212211,NA,"True","prior_inference",3,2,1,21,26,10,0.33333,0.33333,0.33333,0.66667,0.33333,0,NA,NA,NA,0.32682,0.09617,0.57701,0.56264,0.33333,0.10403,0.33333,0.32843,0.33824,0.32649,0.02893,0.64458,0.63688,0.33333,0.02978,0.33333,0.32817,0.3385,212211,0
"183",183,9,1176,8,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,312,331,"solid",212232,NA,"True","prior_inference",2,3,1,3,12,9,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33824,0.33333,0.32843,0.56264,0.10403,0.33333,0.33333,0.33333,0.33333,0.3385,0.33333,0.32817,0.63688,0.02978,0.33333,213222,0
"184",184,9,2145,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,213,NA,132,121,"solid",111112,NA,"False","prior_inference",2,1,3,20,16,4,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.32213,0.34454,0.33333,0.34845,0.32578,0.32578,0.32578,0.32578,0.34845,0.32273,0.34394,0.33333,0.34763,0.32619,0.32619,0.32619,0.32619,0.34763,111211,0
"185",185,9,155,10,"English","clouds",1,"circles",0.5,"squares",0,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,112,NA,312,312,"solid",323212,NA,"True","prior_inference",2,1,3,10,12,12,0.66667,0.33333,0,NA,NA,NA,0.33333,0.33333,0.33333,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63803,0.33333,0.02864,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,0
"186",186,9,1833,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.8,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,121,NA,122,332,"blue",122121,NA,"False","prior_inference",3,1,2,4,13,18,0.33333,0.33333,0.33333,0.27778,0.44444,0.27778,NA,NA,NA,0.34289,0.33333,0.32377,0.33333,0.34289,0.32377,0.34454,0.32213,0.33333,0.34347,0.33333,0.3232,0.33333,0.34347,0.3232,0.34394,0.32273,0.33333,122121,0
"187",187,9,582,12,"English","clouds",1,"circles",0,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,232,233,"red",213212,NA,"True","prior_inference",3,1,2,16,17,26,0.66667,0,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.53013,0.13653,0.33333,0.33333,0.33333,0.33333,0.33333,0.33824,0.32843,0.61588,0.05079,0.33333,0.33333,0.33333,0.33333,0.33333,0.3385,0.32817,213212,0
"188",188,9,322,13,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,221,NA,231,212,"blue",213211,NA,"True","prior_inference",3,1,2,5,8,11,0.33333,0.33333,0.33333,0.33333,0.66667,0,NA,NA,NA,0.33333,0.33333,0.33333,0.32682,0.57701,0.09617,0.33824,0.32843,0.33333,0.33333,0.33333,0.33333,0.32649,0.64458,0.02893,0.3385,0.32817,0.33333,213211,0
"189",189,9,1723,14,"English","solid things",1,"striped things",0,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,311,NA,321,123,"blue",212112,NA,"True","prior_inference",3,2,1,3,6,22,0.33333,0.33333,0.33333,0.66667,0,0.33333,NA,NA,NA,0.32843,0.33333,0.33824,0.53013,0.13653,0.33333,0.33824,0.33333,0.32843,0.32817,0.33333,0.3385,0.61588,0.05079,0.33333,0.3385,0.33333,0.32817,212112,0
"190",190,9,809,15,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,212,NA,113,321,"circle",112111,NA,"False","prior_inference",1,3,2,11,19,6,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32578,0.34845,0.32578,0.34289,0.32377,0.33333,0.32578,0.34845,0.32578,0.32619,0.34763,0.32619,0.34347,0.3232,0.33333,0.32619,0.34763,0.32619,112111,0
"201",201,10,1903,6,"English","clouds",0.9,"circles",0.3,"squares",0.55,"solid things",0.3,"striped things",0.7,"polka-dotted things",0.7,NA,NA,NA,NA,NA,NA,NA,231,NA,323,322,"blue",111212,NA,"False","prior_inference",3,1,2,8,24,15,0.51429,0.17143,0.31429,0.17647,0.41176,0.41176,NA,NA,NA,0.33333,0.344,0.32267,0.33333,0.32267,0.344,0.3477,0.32615,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111212,0
"202",202,10,17,7,"English","blue things",0.35,"red things",0.4,"green things",0.8,"clouds",0.75,"circles",0.6,"squares",0.35,NA,NA,NA,NA,NA,NA,NA,231,NA,311,313,"polka-dotted",122112,NA,"False","prior_inference",2,3,1,8,3,21,0.44118,0.35294,0.20588,NA,NA,NA,0.22581,0.25806,0.51613,0.33333,0.344,0.32267,0.32267,0.33333,0.344,0.34243,0.33333,0.32424,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122112,0
"203",203,10,102,8,"English","clouds",0.7,"circles",0.7,"squares",0.4,"blue things",0.75,"red things",0.35,"green things",0.6,NA,NA,NA,NA,NA,NA,NA,132,NA,133,221,"polka-dotted",212111,NA,"True","prior_inference",2,1,3,16,25,5,0.38889,0.38889,0.22222,NA,NA,NA,0.44118,0.20588,0.35294,0.338,0.32867,0.33333,0.33333,0.32867,0.338,0.32714,0.57673,0.09612,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212111,0
"204",204,10,466,9,"English","solid things",0.65,"striped things",0.8,"polka-dotted things",0.4,"clouds",0.4,"circles",0.35,"squares",0.7,NA,NA,NA,NA,NA,NA,NA,132,NA,212,321,"red",211111,NA,"True","prior_inference",3,2,1,16,11,6,0.27586,0.24138,0.48276,0.35135,0.43243,0.21622,NA,NA,NA,0.57673,0.09612,0.32714,0.09612,0.32714,0.57673,0.32867,0.338,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,211111,0
"205",205,10,1334,10,"English","solid things",0.75,"striped things",0.75,"polka-dotted things",0.3,"blue things",0.25,"red things",0.65,"green things",0.65,NA,NA,NA,NA,NA,NA,NA,331,NA,233,221,"square",122122,NA,"False","prior_inference",1,2,3,9,26,5,NA,NA,NA,0.41667,0.41667,0.16667,0.16129,0.41935,0.41935,0.33333,0.32267,0.344,0.33333,0.32424,0.34243,0.34243,0.33333,0.32424,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122122,0
"206",206,10,2311,11,"English","solid things",0.3,"striped things",0.7,"polka-dotted things",0.65,"blue things",0.25,"red things",0.4,"green things",0.75,NA,NA,NA,NA,NA,NA,NA,133,NA,233,233,"cloud",123232,NA,"False","prior_inference",1,2,3,25,26,26,NA,NA,NA,0.18182,0.42424,0.39394,0.17857,0.28571,0.53571,0.344,0.32267,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,0
