"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type"
"135","6","1267","21","English","green","0.95","polka-dotted","0.95","solid","0.9","square","1","circle","0.95","red","0.95","blue","0.95","striped","0.9","cloud","0.95","9",NA,"133","311","222",NA,NA,"111111","False","utterance_choice"
"136","6","479","22","English","solid","1","square","0.05","red","0.05","blue","0","cloud","0.1","striped","0.05","circle","0.05","green","0.05",NA,NA,"8",NA,"311","213","122",NA,NA,"211111","True","utterance_choice"
"137","6","178","23","English","square","0.95","striped","0.5","green","0.05","blue","0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"323","321","321",NA,NA,"323212","True","utterance_choice"
"138","6","922","24","English","red","0.85","striped","0.95","square","0.05","blue","0.05","polka-dotted","0.55","circle","0.9",NA,NA,NA,NA,NA,NA,"6",NA,"222","222","331",NA,NA,"212121","False","utterance_choice"
"139","6","2155","25","English","green","0.9","square","0.9","cloud","0.8","circle","0.75","striped","0.85","red","0.75","solid","0.85","polka-dotted","1",NA,NA,"8",NA,"213","132","322",NA,NA,"121111","True","utterance_choice"
"140","6","149","26","English","square","0.05","polka-dotted","0.2","solid","1","green","0","circle","0.95","blue","0.05","red","0.05",NA,NA,NA,NA,"7",NA,"212","213","331",NA,NA,"212111","True","utterance_choice"
"141","7","704","6","English","blue things","0.95","red things","0.05","green things","0.05","clouds","0.65","circles","0.65","squares","0.05",NA,NA,NA,NA,NA,NA,NA,"211",NA,"111","223","solid","212122",NA,"True","prior_inference"
"142","7","1210","7","English","solid things","0.05","striped things","0.95","polka-dotted things","0.05","clouds","0.05","circles","0.95","squares","0",NA,NA,NA,NA,NA,NA,NA,"222",NA,"123","131","red","112112",NA,"False","prior_inference"
"143","7","2084","8","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"132",NA,"231","333","polka-dotted","321111",NA,"True","prior_inference"
"144","7","554","9","English","solid things","0.95","striped things","0.05","polka-dotted things","0.05","blue things","0","red things","0.7","green things","0.7",NA,NA,NA,NA,NA,NA,NA,"313",NA,"312","112","square","213212",NA,"True","prior_inference"
"145","7","1500","10","English","blue things","0","red things","0","green things","1","clouds","0.05","circles","0.95","squares","0",NA,NA,NA,NA,NA,NA,NA,"233",NA,"113","313","polka-dotted","123211",NA,"False","prior_inference"
"146","7","1853","11","English","solid things","0.05","striped things","0.05","polka-dotted things","1","blue things","0.05","red things","0.05","green things","1",NA,NA,NA,NA,NA,NA,NA,"333",NA,"223","223","square","123212",NA,"False","prior_inference"
"147","7","1580","12","English","blue things","0.05","red things","0.7","green things","0.35","clouds","0.05","circles","0.7","squares","0.3",NA,NA,NA,NA,NA,NA,NA,"213",NA,"213","312","solid","322121",NA,"True","prior_inference"
"148","7","824","13","English","solid things","0","striped things","0","polka-dotted things","1","clouds","0","circles","0","squares","1",NA,NA,NA,NA,NA,NA,NA,"331",NA,"133","222","blue","112111",NA,"False","prior_inference"
"149","7","1545","14","English","clouds","0.3","circles","0.7","squares","0","blue things","0.05","red things","0.75","green things","0.3",NA,NA,NA,NA,NA,NA,NA,"213",NA,"212","112","solid","322112",NA,"True","prior_inference"
"150","7","253","15","English","blue things","0","red things","0.75","green things","0.75","solid things","0.7","striped things","0.05","polka-dotted things","0.7",NA,NA,NA,NA,NA,NA,NA,"332",NA,"313","132","square","212222",NA,"True","prior_inference"
"151","7","1145","17","English","blue","0.05","polka-dotted","0.95","solid","0","red","1","cloud","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"132","111","111",NA,NA,"321212","True","utterance_choice"
"152","7","1298","18","English","circle","0.5","striped","0.5","green","0.5","cloud","0.5","square","0.5","solid","0.5","red","0.5","polka-dotted","0.5","blue","0.5","9",NA,"133","311","222",NA,NA,"111111","False","utterance_choice"
"153","7","2118","19","English","circle","0.7","blue","0.4","striped","0.4","green","0.4","red","0.4","polka-dotted","0.4","solid","0.4","cloud","0.4",NA,NA,"8",NA,"113","221","232",NA,NA,"111112","True","utterance_choice"
"154","7","1699","20","English","cloud","0.05","red","0.75","circle","0.75","green","0.05","solid","0.75","polka-dotted","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"212","133","133",NA,NA,"121212","False","utterance_choice"
"155","7","1400","21","English","solid","0.5","green","0","polka-dotted","0.5","circle","0.5","square","0.5","striped","0.5","cloud","0.5",NA,NA,NA,NA,"7",NA,"213","123","333",NA,NA,"113211","True","utterance_choice"
"156","7","2000","22","English","circle","0.5","striped","0.5","blue","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"221","221","221",NA,NA,"323232","False","utterance_choice"
"157","7","1559","23","English","polka-dotted","0","circle","0","blue","0.7","cloud","0.7","red","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"232","232","131",NA,NA,"322121","True","utterance_choice"
"158","7","313","24","English","circle","0.6","solid","0.05","cloud","0.6","square","0.6","green","0.05","polka-dotted","0.6",NA,NA,NA,NA,NA,NA,"6",NA,"113","213","333",NA,NA,"213211","True","utterance_choice"
"159","7","1292","25","English","polka-dotted","0.5","square","0.5","green","0.5","blue","0.5","striped","0.5","red","0.5","solid","0.5","circle","0.5","cloud","0.5","9",NA,"223","331","112",NA,NA,"111111","False","utterance_choice"
"160","7","241","26","English","red","0","cloud","0.05","polka-dotted","0.05","striped","0.7","green","0.7",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"132","132","123",NA,NA,"212132","True","utterance_choice"
"161","8","784","6","English","clouds","0","circles","1","squares","0","solid things","0","striped things","0","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"231",NA,"111","113","blue","211212",NA,"True","prior_inference"
"162","8","667","7","English","solid things","0","striped things","1","polka-dotted things","0","blue things","1","red things","0","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"121",NA,"132","323","cloud","212211",NA,"True","prior_inference"
"163","8","1885","8","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"111",NA,"132","132","blue","123212",NA,"False","prior_inference"
"164","8","1751","9","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0","red things","0.5","green things","1",NA,NA,NA,NA,NA,NA,NA,"123",NA,"123","121","cloud","322132",NA,"True","prior_inference"
"165","8","2020","10","English","clouds","0.5","circles","1","squares","0","solid things","1","striped things","0","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"213",NA,"223","313","green","322122",NA,"True","prior_inference"
"166","8","240","11","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"331",NA,"331","312","polka-dotted","212132",NA,"False","prior_inference"
"167","8","616","12","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"331",NA,"332","123","blue","112121",NA,"False","prior_inference"
"168","8","976","13","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"222",NA,"131","133","striped","121112",NA,"False","prior_inference"
"169","8","1511","14","English","blue things","1","red things","0.5","green things","0","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"221",NA,"223","233","circle","322112",NA,"True","prior_inference"
"170","8","728","15","English","blue things","1","red things","0","green things","0.55","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"311",NA,"312","221","solid","212122",NA,"True","prior_inference"
"171","8","846","17","English","polka-dotted","0","circle","0","square","0","cloud","0","solid","0","striped","0","blue","0","red","1",NA,NA,"8",NA,"132","312","221",NA,NA,"112111","True","utterance_choice"
"172","8","1951","18","English","circle","0","polka-dotted","0","green","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"233","233","233",NA,NA,"323232","False","utterance_choice"
"173","8","911","19","English","solid","0","cloud","0","blue","0","green","0","polka-dotted","0","circle","0",NA,NA,NA,NA,NA,NA,"6",NA,"213","213","131",NA,NA,"212121","False","utterance_choice"
"174","8","997","20","English","polka-dotted","0","square","0","striped","0","red","1","circle","0","solid","0","blue","0",NA,NA,NA,NA,"7",NA,"321","212","232",NA,NA,"121112","True","utterance_choice"
"175","8","1966","21","English","green","0","polka-dotted","0","cloud","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"133","133","133",NA,NA,"323232","False","utterance_choice"
"176","8","81","22","English","blue","0","cloud","0","square","0","circle","0","polka-dotted","0","red","1","solid","0",NA,NA,NA,NA,"7",NA,"331","232","112",NA,NA,"122111","True","utterance_choice"
"177","8","1269","23","English","polka-dotted","0","blue","0","cloud","0","red","0","circle","0","square","0","striped","0","green","0","solid","0","9",NA,"322","131","213",NA,NA,"111111","False","utterance_choice"
"178","8","1244","24","English","green","1","polka-dotted","0","striped","0","square","1","cloud","0","solid","0","red","0",NA,NA,NA,NA,"7",NA,"113","323","332",NA,NA,"112112","True","utterance_choice"
"179","8","859","25","English","green","0","red","1","square","0","striped","0","cloud","1","solid","0","polka-dotted","0",NA,NA,NA,NA,"7",NA,"132","113","322",NA,NA,"112122","True","utterance_choice"
"180","8","1419","26","English","green","1","square","1","cloud","0","striped","0","polka-dotted","0","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"313","323","133",NA,NA,"322111","True","utterance_choice"
"181","9","1492","6","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"222",NA,"112","312","striped","123211",NA,"False","prior_inference"
"182","9","697","7","English","solid things","1","striped things","0.5","polka-dotted things","0","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"313",NA,"233","112","green","212211",NA,"True","prior_inference"
"183","9","1176","8","English","blue things","1","red things","0","green things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"311",NA,"312","331","solid","212232",NA,"True","prior_inference"
"184","9","2145","9","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"213",NA,"132","121","solid","111112",NA,"False","prior_inference"
"185","9","155","10","English","clouds","1","circles","0.5","squares","0","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"112",NA,"312","312","solid","323212",NA,"True","prior_inference"
"186","9","1833","11","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.8","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"121",NA,"122","332","blue","122121",NA,"False","prior_inference"
"187","9","582","12","English","clouds","1","circles","0","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"132",NA,"232","233","red","213212",NA,"True","prior_inference"
"188","9","322","13","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","1","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"221",NA,"231","212","blue","213211",NA,"True","prior_inference"
"189","9","1723","14","English","solid things","1","striped things","0","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"311",NA,"321","123","blue","212112",NA,"True","prior_inference"
"190","9","809","15","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"212",NA,"113","321","circle","112111",NA,"False","prior_inference"
"191","9","1961","17","English","green","0.45","solid","0.45","square","0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"313","313","313",NA,NA,"323232","False","utterance_choice"
"192","9","631","18","English","striped","0.5","solid","0.5","cloud","0.5","green","0.5","blue","1","square","0.5","circle","0.5",NA,NA,NA,NA,"7",NA,"121","221","313",NA,NA,"112121","True","utterance_choice"
"193","9","498","19","English","red","0.5","cloud","0.5","green","0.5","circle","0.5","polka-dotted","0.5","blue","0.5","square","0.5","striped","1",NA,NA,"8",NA,"221","323","132",NA,NA,"211111","True","utterance_choice"
"194","9","1664","20","English","square","0.5","green","0","striped","0.5","blue","0.5","cloud","0.5","solid","0",NA,NA,NA,NA,NA,NA,"6",NA,"321","113","113",NA,NA,"121212","False","utterance_choice"
"195","9","599","21","English","circle","1","green","0.5","blue","0.5","striped","1","square","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"221","223","323",NA,NA,"213212","True","utterance_choice"
"196","9","2190","22","English","red","0.5","blue","0.5","circle","0.5","green","0.5","square","0.5","polka-dotted","1","cloud","0.5","striped","0.5",NA,NA,"8",NA,"123","332","231",NA,NA,"121111","True","utterance_choice"
"197","9","930","23","English","blue","0","red","0.5","solid","0.5","polka-dotted","0","square","0","cloud","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"331","331","112",NA,NA,"212121","False","utterance_choice"
"198","9","1184","24","English","cloud","0.5","polka-dotted","0","striped","0.5","square","1","red","1",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"332","132","322",NA,NA,"212232","True","utterance_choice"
"199","9","971","25","English","striped","0","circle","1","red","0.5","blue","0.5","green","0.5","square","0","solid","1",NA,NA,NA,NA,"7",NA,"321","212","213",NA,NA,"121112","True","utterance_choice"
"200","9","1272","26","English","blue","0","red","0","polka-dotted","0","green","0","cloud","0.5","square","0.5","circle","0.5","striped","0","solid","0","9",NA,"122","333","211",NA,NA,"111111","False","utterance_choice"
"201","10","1903","6","English","clouds","0.9","circles","0.3","squares","0.55","solid things","0.3","striped things","0.7","polka-dotted things","0.7",NA,NA,NA,NA,NA,NA,NA,"231",NA,"323","322","blue","111212",NA,"False","prior_inference"
"202","10","17","7","English","blue things","0.35","red things","0.4","green things","0.8","clouds","0.75","circles","0.6","squares","0.35",NA,NA,NA,NA,NA,NA,NA,"231",NA,"311","313","polka-dotted","122112",NA,"False","prior_inference"
"203","10","102","8","English","clouds","0.7","circles","0.7","squares","0.4","blue things","0.75","red things","0.35","green things","0.6",NA,NA,NA,NA,NA,NA,NA,"132",NA,"133","221","polka-dotted","212111",NA,"True","prior_inference"
"204","10","466","9","English","solid things","0.65","striped things","0.8","polka-dotted things","0.4","clouds","0.4","circles","0.35","squares","0.7",NA,NA,NA,NA,NA,NA,NA,"132",NA,"212","321","red","211111",NA,"True","prior_inference"
