"","X","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","uttFeat","targetOC27","obj1OC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"351",367,22,"red",222,0,222,3,0,"green","color",8.4898,0.5,222,223,"blue","red",1,233,3,"red",3,0.333333333333333,"female",223,"blue",0.666666666666667,3,233,"blue",1,"striped","322b",0.9,"green","['circle', 'striped', 'polka-dotted']",0,"322b-2","green",0.45,25441,2,3,2,"English","Female","That was fun!",33,"Yes",2,14,14,23,26,NA,NA,NA,NA,NA,NA,0,0.66667,0.33333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07755,0.85803,0.06442,213212,0
"352",368,22,"red",122,0,122,4,0,"green","color",8.4898,0.5,311,122,"blue","red",1,311,3,"red",3,0.230769230769231,"female",323,"blue",0.769230769230769,3,323,"blue",1,"striped","22b1",1,"green","['cloud', 'square', 'solid', 'striped']",0,"22b1-3","green",0.3,18392,3,3,2,"English","Female","That was fun!",33,"Yes",2,13,3,13,24,NA,NA,NA,NA,NA,NA,0,0.76923,0.23077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02111,0.96306,0.01583,211211,0
"353",369,23,"red",212,1,231,4,0.9,"red","color",7.98226666666667,0,231,212,"blue","blue",0.75,231,2,"blue",3,0.05,"female",132,"red",0.05,0,132,"green",0.5,"circle","22b2b",0.05,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.9,"22b2b-2","green",0.05,5072,0,3,2,"English","Male",NA,25,"Yes",1,8,8,11,16,NA,NA,NA,NA,NA,NA,0.9,0.05,0.05,0,0,0,0,0,0,0.66667,0,0.33333,0,0,0,0,0,0,0.53863,0.12803,0.33333,212212,0
"354",370,23,"red",333,1,333,4,0,"red","color",7.98226666666667,0,312,322,"blue","blue",0.75,322,2,"blue",3,0.944444444444444,"female",312,"red",0.0555555555555556,0,333,"green",0.5,"polka-dotted","321",0.05,"green","['square', 'solid', 'striped', 'polka-dotted']",0,"321-2","green",0.85,27021,1,3,2,"English","Male",NA,25,"Yes",2,27,12,15,27,NA,NA,NA,NA,NA,NA,0,0.05556,0.94444,0,0,0,0,0,0,0.66667,0,0.33333,0,0,0,0,0,0,0.53863,0.03865,0.42271,113212,0
"355",371,23,"red",122,1,121,2,0.85,"red","color",7.98226666666667,0,121,122,"blue","blue",0.75,123,2,"blue",3,0.1,"female",121,"red",0.05,0,123,"green",0.5,"striped","331",0.05,"green","['cloud', 'striped']",0.85,"331-3","green",0.1,13990,2,3,2,"English","Male",NA,25,"Yes",2,4,4,13,22,NA,NA,NA,NA,NA,NA,0.85,0.05,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.83105,0.01415,0.15479,323211,0
"356",372,23,"red",133,1,331,4,0.85,"red","color",7.98226666666667,0,331,232,"blue","blue",0.75,232,2,"blue",3,0.1,"female",331,"red",0.05,0,133,"green",0.5,"polka-dotted","311",0.05,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.85,"311-3","green",0.1,21521,3,3,2,"English","Male",NA,25,"Yes",2,9,9,17,25,NA,NA,NA,NA,NA,NA,0.85,0.05,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.95397,0.00386,0.04217,321111,0
"357",373,23,"striped",111,0,221,4,0.111111111111111,"polka-dotted","texture",7.98226666666667,0.5,111,311,"solid","solid",0.05,311,0,"striped",2,0,"female",221,"striped",0.888888888888889,1,221,"solid",1,"circle","321",0.8,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.1,"321-2","polka-dotted",0,51,0,3,2,"English","Male",NA,25,"Yes",1,5,1,3,5,NA,NA,NA,0.11111,0.88889,0,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.12819,0.53848,0.33333,0,0,0,113212,0
"358",374,23,"striped",133,0,312,4,0.947368421052632,"polka-dotted","texture",7.98226666666667,0.5,312,123,"solid","solid",0.05,312,0,"striped",2,0,"female",123,"striped",0.0526315789473684,1,133,"solid",1,"square","22a1",0.05,"polka-dotted","['cloud', 'square', 'red', 'green']",0.9,"22a1-3","polka-dotted",0,22451,1,3,2,"English","Male",NA,25,"Yes",1,12,12,22,25,NA,NA,NA,0.94737,0.05263,0,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.38182,0.38182,0.23636,0,0,0,121211,0
"359",375,23,"striped",133,0,133,5,0.2,"polka-dotted","texture",7.98226666666667,0.5,311,223,"solid","solid",0.05,223,0,"striped",2,0.76,"female",311,"striped",0.04,1,133,"solid",1,"cloud","211",0.05,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.25,"211-3","polka-dotted",0.95,22571,2,3,2,"English","Male",NA,25,"Yes",1,25,3,23,25,NA,NA,NA,0.2,0.04,0.76,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.21737,0.21737,0.56525,0,0,0,112111,0
"360",376,23,"striped",233,0,233,4,0.485714285714286,"polka-dotted","texture",7.98226666666667,0.5,113,323,"solid","solid",0.05,323,0,"striped",2,0.485714285714286,"female",113,"striped",0.0285714285714286,1,233,"solid",1,"circle","311",0.05,"polka-dotted","['cloud', 'circle', 'square', 'green']",0.85,"311-3","polka-dotted",0.85,25711,3,3,2,"English","Male",NA,25,"Yes",1,26,19,24,26,NA,NA,NA,0.48571,0.02857,0.48571,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.07738,0.07738,0.84524,0,0,0,113211,0
"361",377,23,"circle",221,1,322,4,0,"square","shape",7.98226666666667,0.5,221,312,"cloud","cloud",0.9,322,3,"cloud",1,0.947368421052632,"female",312,"circle",0.0526315789473684,2,322,"circle",0,"striped","22a2b",0.05,"square","['solid', 'striped', 'blue', 'red']",0,"22a2b-2a","square",0.9,4230,0,3,2,"English","Male",NA,25,"Yes",2,15,5,12,15,0,0.05263,0.94737,NA,NA,NA,NA,NA,NA,0.33333,0,0.66667,0,0,0,0,0,0,0.33333,0.18464,0.48203,0,0,0,0,0,0,212222,0
"362",378,23,"circle",223,1,322,4,0,"square","shape",7.98226666666667,0.5,322,223,"cloud","cloud",0.9,133,3,"cloud",1,0.947368421052632,"female",322,"circle",0.0526315789473684,2,133,"circle",0,"striped","22b1",0.05,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22b1-3","square",0.9,22690,1,3,2,"English","Male",NA,25,"Yes",2,15,15,23,25,0,0.05263,0.94737,NA,NA,NA,NA,NA,NA,0.2,0,0.8,0,0,0,0,0,0,0.13112,0.07241,0.79647,0,0,0,0,0,0,211211,0
"363",379,23,"circle",233,1,123,4,0.888888888888889,"square","shape",7.98226666666667,0.5,313,123,"cloud","cloud",0.9,313,3,"cloud",1,0.0555555555555556,"female",123,"circle",0.0555555555555556,2,233,"circle",0,"striped","311",0.05,"square","['solid', 'striped', 'polka-dotted', 'green']",0.8,"311-3","square",0.05,25300,2,3,2,"English","Male",NA,25,"Yes",2,22,21,22,26,0.88889,0.05556,0.05556,NA,NA,NA,NA,NA,NA,0.2,0,0.8,0,0,0,0,0,0,0.38797,0.05101,0.56103,0,0,0,0,0,0,113211,0
"364",380,23,"circle",111,1,133,4,0.888888888888889,"square","shape",7.98226666666667,0.5,111,231,"cloud","cloud",0.9,133,3,"cloud",1,0.0555555555555556,"female",231,"circle",0.0555555555555556,2,133,"circle",0,"polka-dotted","22b2b",0.05,"square","['solid', 'polka-dotted', 'blue', 'green']",0.8,"22b2b-2","square",0.05,20450,3,3,2,"English","Male",NA,25,"Yes",2,25,1,8,25,0.88889,0.05556,0.05556,NA,NA,NA,NA,NA,NA,0.2,0,0.8,0,0,0,0,0,0,0.41792,0.02105,0.56103,0,0,0,0,0,0,212212,0
"365",381,23,"circle",333,1,132,4,1,"square","shape",7.98226666666667,0.5,222,132,"cloud","cloud",1,222,3,"cloud",1,0,"female",132,"circle",0,3,333,"circle",0,"polka-dotted","22b1",0,"square","['striped', 'polka-dotted', 'red', 'green']",1,"22b1-3","square",0,27180,0,3,2,"English","Male",NA,25,"Yes",2,16,14,16,27,1,0,0,NA,NA,NA,NA,NA,NA,0.66667,0.33333,0,0,0,0,0,0,0,0.67778,0.16135,0.16087,0,0,0,0,0,0,212211,0
"366",382,23,"circle",311,1,311,4,0.285714285714286,"square","shape",7.98226666666667,0.5,311,213,"cloud","cloud",1,213,3,"cloud",1,0.714285714285714,"female",133,"circle",0,3,133,"circle",0,"solid","22b1",0,"square","['solid', 'polka-dotted', 'blue', 'green']",0.3,"22b1-3","square",0.75,21970,1,3,2,"English","Male",NA,25,"Yes",2,3,3,20,25,0.28571,0,0.71429,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.44756,0.10622,0.44622,0,0,0,0,0,0,211211,0
"367",383,23,"circle",312,1,112,4,0.863636363636364,"square","shape",7.98226666666667,0.5,131,112,"cloud","cloud",1,112,3,"cloud",1,0.136363636363636,"female",131,"circle",0,3,312,"circle",0,"solid","22a2b",0,"square","['solid', 'polka-dotted', 'blue', 'red']",0.95,"22a2b-2b","square",0.15,2070,2,3,2,"English","Male",NA,25,"Yes",2,10,7,10,12,0.86364,0,0.13636,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.64677,0.10622,0.247,0,0,0,0,0,0,212122,0
"368",384,23,"circle",121,1,121,4,0.909090909090909,"square","shape",7.98226666666667,0.5,121,331,"cloud","cloud",1,331,3,"cloud",1,0.0909090909090909,"female",322,"circle",0,3,322,"circle",0,"striped","22b2b",0,"square","['striped', 'polka-dotted', 'blue', 'red']",1,"22b2b-2","square",0.1,3950,3,3,2,"English","Male",NA,25,"Yes",2,4,4,9,15,0.90909,0,0.09091,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.81939,0.10622,0.07438,0,0,0,0,0,0,212212,0
"369",385,24,"striped",112,0.5,112,4,1,"solid","texture",12.967,1,112,312,"solid","polka-dotted",0.35,133,3,"polka-dotted",2,0,"female",312,"striped",0,0,133,"striped",0,"red","22a2b",0,"polka-dotted","['cloud', 'square', 'red', 'green']",0.95,"22a2b-2a","solid",0,20881,0,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",3,10,10,12,25,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.45037,0.33333,0.21629,0,0,0,212122,0
"370",386,24,"striped",213,0.5,233,4,0.0476190476190476,"solid","texture",12.967,1,321,213,"solid","polka-dotted",0.35,233,3,"polka-dotted",2,0.952380952380952,"female",321,"striped",0,0,233,"striped",0,"circle","22a1",0,"polka-dotted","['circle', 'square', 'blue', 'green']",0.05,"22a1-3","solid",1,24761,1,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,26,6,20,26,NA,NA,NA,0.04762,0,0.95238,NA,NA,NA,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.15377,0.24852,0.59771,0,0,0,212111,0
"371",387,24,"striped",331,0.5,331,4,0.0476190476190476,"solid","texture",12.967,1,221,131,"solid","polka-dotted",0.35,131,3,"polka-dotted",2,0.952380952380952,"female",221,"striped",0,0,331,"striped",0,"square","321",0,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.05,"321-2","solid",1,751,2,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,9,5,7,9,NA,NA,NA,0.04762,0,0.95238,NA,NA,NA,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.15377,0.11445,0.73178,0,0,0,113221,0
"372",388,24,"striped",311,0.5,231,5,0.285714285714286,"solid","texture",12.967,1,311,231,"solid","polka-dotted",0.35,231,3,"polka-dotted",2,0.714285714285714,"female",113,"striped",0,0,113,"striped",0,"circle","22b1",0,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.2,"22b1-2","solid",0.5,8391,3,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,8,3,8,19,NA,NA,NA,0.28571,0,0.71429,NA,NA,NA,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.05236,0.11445,0.83319,0,0,0,112112,0
"373",389,24,"striped",313,0,123,4,0,"striped","texture",12.967,1,313,123,"solid","polka-dotted",0.95,233,3,"polka-dotted",2,0,"female",123,"solid",1,1,233,"solid",0.5,"cloud","311",0.7,"polka-dotted","['cloud', 'circle', 'square', 'green']",0,"311-3","striped",0,25301,0,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,22,21,22,26,NA,NA,NA,0,1,0,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.18714,0.62572,0.18714,0,0,0,113211,0
"374",390,24,"striped",223,0,223,5,0,"striped","texture",12.967,1,311,223,"solid","polka-dotted",0.95,311,3,"polka-dotted",2,0,"female",133,"solid",1,1,133,"solid",0.5,"circle","211",1,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0,"211-3","striped",0,22571,1,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,23,3,23,25,NA,NA,NA,0,1,0,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.07588,0.84825,0.07588,0,0,0,112111,0
"375",391,24,"striped",232,0,232,3,0,"striped","texture",12.967,1,212,322,"solid","polka-dotted",0.95,322,3,"polka-dotted",2,0.952380952380952,"female",212,"solid",0.0476190476190476,1,232,"solid",0.5,"circle","321",0.05,"polka-dotted","['circle', 'square', 'red']",0,"321-3","striped",1,6611,2,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,17,11,15,17,NA,NA,NA,0,0.04762,0.95238,NA,NA,NA,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.02985,0.72859,0.24157,0,0,0,213211,0
"376",392,24,"striped",311,0,332,3,0,"striped","texture",12.967,1,311,322,"solid","polka-dotted",0.95,322,3,"polka-dotted",2,0.952380952380952,"female",332,"solid",0.0476190476190476,1,332,"solid",0.5,"red","321",0.05,"polka-dotted","['square', 'blue', 'red']",0,"321-3","striped",1,7730,3,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",3,18,3,15,18,NA,NA,NA,0,0.04762,0.95238,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.02371,0.26504,0.71125,0,0,0,213211,0
"377",393,24,"striped",111,0,331,4,0,"striped","texture",12.967,1,111,331,"solid","polka-dotted",1,112,3,"polka-dotted",2,0.615384615384615,"female",331,"solid",0.384615384615385,2,112,"solid",0.5,"blue","22a2b",0.5,"polka-dotted","['cloud', 'square', 'blue', 'red']",0,"22a2b-2a","striped",0.8,1121,0,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",3,9,1,9,10,NA,NA,NA,0,0.38462,0.61538,NA,NA,NA,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.09662,0.33333,0.57005,0,0,0,211212,0
"378",394,24,"striped",123,0,133,3,0,"striped","texture",12.967,1,123,133,"solid","polka-dotted",1,133,3,"polka-dotted",2,1,"female",233,"solid",0,2,233,"solid",0.5,"cloud","322b",0,"polka-dotted","['cloud', 'circle', 'green']",0,"322b-2","striped",1,25971,1,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,25,22,25,26,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.09662,0.07743,0.82596,0,0,0,213222,0
"379",395,24,"striped",331,0,233,5,0,"striped","texture",12.967,1,121,331,"solid","polka-dotted",1,121,3,"polka-dotted",2,1,"female",233,"solid",0,2,233,"solid",0.5,"green","22b1",0,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0,"22b1-2","striped",1,23311,2,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",3,26,4,9,26,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.09662,0.03077,0.87261,0,0,0,122111,0
"380",396,24,"striped",121,0,233,4,0,"striped","texture",12.967,1,111,121,"solid","polka-dotted",1,233,3,"polka-dotted",2,1,"female",111,"solid",0,2,233,"solid",0.5,"circle","22a1",0,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0,"22a1-3","striped",1,23031,3,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,26,1,4,26,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.03173,0.01011,0.95817,0,0,0,121211,0
"381",397,24,"striped",111,1,333,4,0.384615384615385,"polka-dotted","texture",12.967,0.5,111,323,"solid","polka-dotted",1,333,1,"solid",2,0.576923076923077,"female",323,"solid",0.0384615384615385,3,333,"striped",0,"green","22a1",0.05,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.5,"22a1-3","striped",0.75,28531,0,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",3,27,1,24,27,NA,NA,NA,0.38462,0.03846,0.57692,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.19363,0.08867,0.7177,0,0,0,212111,0
"382",398,24,"striped",222,1,131,5,0.0454545454545455,"polka-dotted","texture",12.967,0.5,131,222,"solid","polka-dotted",1,332,1,"solid",2,0.909090909090909,"female",131,"solid",0.0454545454545455,3,332,"striped",0,"blue","22b1",0.05,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.05,"22b1-2","striped",1,7641,1,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",3,7,7,14,18,NA,NA,NA,0.04545,0.04545,0.90909,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.19363,0.03581,0.77056,0,0,0,122111,0
"383",399,24,"striped",121,1,321,4,0.0294117647058824,"polka-dotted","texture",12.967,0.5,211,121,"solid","polka-dotted",1,211,1,"solid",2,0.588235294117647,"female",321,"solid",0.382352941176471,3,321,"striped",0,"square","321",0.65,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.05,"321-2","striped",1,141,2,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",1,6,2,4,6,NA,NA,NA,0.02941,0.38235,0.58824,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.15382,0.07563,0.77056,0,0,0,113221,0
"384",400,24,"striped",222,1,232,4,0.0294117647058824,"polka-dotted","texture",12.967,0.5,321,222,"solid","polka-dotted",1,321,1,"solid",2,0.588235294117647,"female",232,"solid",0.382352941176471,3,232,"striped",0,"red","22a2b",0.65,"polka-dotted","['circle', 'square', 'blue', 'red']",0.05,"22a2b-2b","striped",1,6431,3,2,2,"English","Female","I thought this was very interesting and fun.  Thanks",68,"Yes",3,17,6,14,17,NA,NA,NA,0.02941,0.38235,0.58824,NA,NA,NA,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.15382,0.01385,0.83234,0,0,0,212112,0
"385",401,25,"red",132,0.5,132,4,0,"blue","color",11.0327166666667,0,131,132,"blue","green",0.35,131,0,"red",3,0.35,"female",313,"red",0.65,0,313,"green",1,"polka-dotted","22a1",0.65,"green","['cloud', 'square', 'solid', 'polka-dotted']",0,"22a1-3","blue",0.35,12512,0,2,1,"eng","Male",NA,40,"Yes",2,16,7,16,21,NA,NA,NA,NA,NA,NA,0,0.65,0.35,0,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.25548,0.48901,0.25551,212111,0
"386",402,25,"red",211,0.5,312,4,0.25,"blue","color",11.0327166666667,0,211,331,"blue","green",0.35,331,0,"red",3,0.375,"female",312,"red",0.375,0,312,"green",1,"square","22b2b",0.45,"green","['circle', 'square', 'solid', 'polka-dotted']",0.3,"22b2b-2","blue",0.45,1942,1,2,1,"eng","Male",NA,40,"Yes",1,12,2,9,12,NA,NA,NA,NA,NA,NA,0.25,0.375,0.375,0,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.15964,0.58485,0.25551,212212,0
"387",403,25,"red",132,0.5,211,4,0.75,"blue","color",11.0327166666667,0,211,132,"blue","green",0.35,211,0,"red",3,0.125,"female",133,"red",0.125,0,133,"green",1,"solid","22a1",0.15,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.9,"22a1-3","blue",0.15,21302,2,2,1,"eng","Male",NA,40,"Yes",2,2,2,16,25,NA,NA,NA,NA,NA,NA,0.75,0.125,0.125,0,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.26663,0.51039,0.22298,121211,0
"388",404,25,"red",131,0.5,213,4,0.230769230769231,"blue","color",11.0327166666667,0,131,132,"blue","green",0.35,213,0,"red",3,0.576923076923077,"female",132,"red",0.192307692307692,0,213,"green",1,"circle","22a1",0.25,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.3,"22a1-3","blue",0.75,10802,3,2,1,"eng","Male",NA,40,"Yes",1,20,7,16,20,NA,NA,NA,NA,NA,NA,0.23077,0.19231,0.57692,0,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0.2215,0.42399,0.35451,121211,0
"389",405,25,"red",322,1,321,3,0.222222222222222,"red","color",11.0327166666667,0,321,322,"blue","blue",0.65,223,2,"blue",3,0.388888888888889,"female",321,"red",0.388888888888889,1,223,"green",0.5,"striped","321",0.35,"green","['circle', 'square', 'striped']",0.2,"321-3","green",0.35,16361,0,2,1,"eng","Male",NA,40,"Yes",2,6,6,15,23,NA,NA,NA,NA,NA,NA,0.22222,0.38889,0.38889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.48903,0.25549,0.25549,322111,0
"390",406,25,"red",233,1,132,4,0.307692307692308,"red","color",11.0327166666667,0,132,233,"blue","blue",0.65,333,2,"blue",3,0.115384615384615,"female",132,"red",0.576923076923077,1,333,"green",0.5,"cloud","321",0.75,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.4,"321-2","green",0.15,29151,1,2,1,"eng","Male",NA,40,"Yes",1,16,16,26,27,NA,NA,NA,NA,NA,NA,0.30769,0.57692,0.11538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.48903,0.33561,0.17536,113212,0
"391",407,25,"red",331,1,331,5,0.277777777777778,"red","color",11.0327166666667,0,211,331,"blue","blue",0.65,211,2,"blue",3,0.166666666666667,"female",132,"red",0.555555555555556,1,132,"green",0.5,"polka-dotted","22b1",0.5,"green","['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.25,"22b1-2","green",0.15,4842,2,2,1,"eng","Male",NA,40,"Yes",2,9,2,9,16,NA,NA,NA,NA,NA,NA,0.27778,0.55556,0.16667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.56061,0.26404,0.17536,212211,0
"392",408,25,"red",231,1,331,4,0.904761904761905,"red","color",11.0327166666667,0,231,331,"blue","blue",0.65,313,2,"blue",3,0.0952380952380952,"female",331,"red",0,1,313,"green",0.5,"square","22a2b",0,"green","['circle', 'square', 'solid', 'polka-dotted']",0.95,"22a2b-2a","green",0.1,11752,3,2,1,"eng","Male",NA,40,"Yes",1,9,8,9,21,NA,NA,NA,NA,NA,NA,0.90476,0,0.09524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6059,0.26404,0.13007,212222,0
"393",409,25,"striped",233,0,123,4,0.135135135135135,"polka-dotted","texture",11.0327166666667,0.5,313,123,"solid","striped",0.95,123,3,"striped",2,0.405405405405405,"female",313,"solid",0.459459459459459,2,233,"solid",1,"green","311",0.85,"polka-dotted","['cloud', 'circle', 'square', 'green']",0.25,"311-3","polka-dotted",0.75,25301,0,2,1,"eng","Male",NA,40,"Yes",3,22,21,22,26,NA,NA,NA,0.13514,0.45946,0.40541,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.25549,0.48903,0.25549,0,0,0,321111,0
"394",410,25,"striped",323,0,332,4,0.1,"polka-dotted","texture",11.0327166666667,0.5,112,332,"solid","striped",0.95,332,3,"striped",2,0.5,"female",112,"solid",0.4,2,323,"solid",1,"red","22b1",0.6,"polka-dotted","['cloud', 'square', 'red', 'green']",0.15,"22b1-3","polka-dotted",0.75,19161,1,2,1,"eng","Male",NA,40,"Yes",3,18,10,18,24,NA,NA,NA,0.1,0.4,0.5,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.20711,0.39647,0.39642,0,0,0,212211,0
"395",411,25,"striped",222,0,222,4,0.117647058823529,"polka-dotted","texture",11.0327166666667,0.5,221,222,"solid","striped",0.95,332,3,"striped",2,0.441176470588235,"female",221,"solid",0.441176470588235,2,332,"solid",1,"red","22a2b",0.75,"polka-dotted","['circle', 'square', 'blue', 'red']",0.2,"22a2b-2a","polka-dotted",0.75,7621,2,2,1,"eng","Male",NA,40,"Yes",3,14,5,14,18,NA,NA,NA,0.11765,0.44118,0.44118,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.20711,0.47023,0.32267,0,0,0,212222,0
"396",412,25,"striped",211,0,321,4,0.0476190476190476,"polka-dotted","texture",11.0327166666667,0.5,211,321,"solid","striped",0.95,321,3,"striped",2,0.476190476190476,"female",131,"solid",0.476190476190476,2,131,"solid",1,"blue","311",1,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.1,"311-3","polka-dotted",1,311,3,2,1,"eng","Male",NA,40,"Yes",3,6,2,6,7,NA,NA,NA,0.04762,0.47619,0.47619,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.14485,0.62949,0.22567,0,0,0,321111,0
"397",413,25,"circle",133,0,233,3,0.111111111111111,"square","shape",11.0327166666667,0.5,123,133,"cloud","square",1,233,2,"circle",1,0.444444444444444,"female",123,"cloud",0.444444444444444,3,233,"cloud",1,"green","322b",1,"square","['striped', 'polka-dotted', 'green']",0.25,"322b-2","circle",1,25970,0,2,1,"eng","Male",NA,40,"Yes",3,26,22,25,26,0.11111,0.44444,0.44444,NA,NA,NA,NA,NA,NA,0,0.66667,0.33333,0,0,0,0,0,0,0.22877,0.43789,0.33333,0,0,0,0,0,0,322112,0
"398",414,25,"circle",221,0,333,4,0.0952380952380952,"square","shape",11.0327166666667,0.5,221,131,"cloud","square",1,131,2,"circle",1,0.809523809523809,"female",333,"cloud",0.0952380952380952,3,333,"cloud",1,"green","22b1",0.1,"square","['striped', 'polka-dotted', 'blue', 'green']",0.1,"22b1-3","circle",0.85,26190,1,2,1,"eng","Male",NA,40,"Yes",3,27,5,7,27,0.09524,0.09524,0.80952,NA,NA,NA,NA,NA,NA,0,0.66667,0.33333,0,0,0,0,0,0,0.17535,0.33565,0.489,0,0,0,0,0,0,122111,0
