"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"183",183,12,506,8,"english","clouds",0.5,"circles",0.5,"squares",0.6,"solid things",0.85,"striped things",0.45,"polka-dotted things",0.5,312,311,323,"red",112132,"False",3,1,2,12,3,24,0.3125,0.3125,0.375,0.47222,0.25,0.27778,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,1,0,113221,2.19722457733622
"184",184,12,649,9,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,321,232,"solid",112121,"False",2,1,3,3,6,17,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,1,0,0,0.66667,0,0.33333,112121,2.19722457733622
"185",185,12,1145,10,"english","solid things",0.05,"striped things",0.5,"polka-dotted things",0.95,"blue things",0,"red things",0.6,"green things",0.5,132,111,111,"cloud",321212,"True",1,2,3,16,1,1,NA,NA,NA,0.03333,0.33333,0.63333,0,0.54545,0.45455,0.33333,0.33333,0.33333,0.02318,0.33333,0.64348,0.02318,0.64348,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0.66667,0.33333,321212,1.5107297811089
"186",186,12,643,11,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,231,322,"green",112121,"False",3,1,2,26,8,15,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0,0,1,112121,2.19722457733622
"187",187,12,151,12,"english","solid things",1,"striped things",0.5,"polka-dotted things",0,"blue things",0.5,"red things",0.5,"green things",0.9,213,233,233,"circle",323212,"True",1,2,3,20,26,26,NA,NA,NA,0.66667,0.33333,0,0.26316,0.26316,0.47368,0.33333,0.33333,0.33333,0.63949,0.33333,0.02717,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,323212,1.76286937141649
"188",188,12,280,13,"english","solid things",0.5,"striped things",0,"polka-dotted things",1,"blue things",1,"red things",0.5,"green things",0,131,123,331,"cloud",212222,"True",1,2,3,7,22,9,NA,NA,NA,0.33333,0,0.66667,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.05659,0.61008,0.61008,0.33333,0.05659,0.66667,0.33333,0,0.33333,0,0.66667,0.66667,0.33333,0,212222,1.3913056212856
"189",189,12,1729,14,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",1,"red things",0.5,"green things",0,331,333,213,"polka-dotted",212112,"True",2,1,3,9,27,20,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.6168,0.33333,0.04987,0.33333,0,0.66667,0,0.33333,0.66667,0.66667,0.33333,0,212112,1.78696078860215
"190",190,12,477,15,"english","clouds",0.1,"circles",0.5,"squares",0.95,"solid things",0.5,"striped things",0.05,"polka-dotted things",1,333,123,211,"green",211111,"True",3,1,2,27,22,2,0.06452,0.32258,0.6129,0.32258,0.03226,0.64516,NA,NA,NA,0.0361,0.33333,0.63057,0.33333,0.0361,0.63057,0.33333,0.33333,0.33333,0,0,1,0,0,1,0,0.33333,0.66667,211111,1.61035437338592
"191",191,12,331,16,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",1,"red things",0.1,"green things",0,211,213,222,"solid",213211,"True",2,1,3,2,20,14,0.33333,0.33333,0.33333,NA,NA,NA,0.90909,0.09091,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.63057,0.33333,0.0361,0.33333,0.33333,0.33333,0.66667,0,0.33333,1,0,0,213211,1.61769878156638
"192",192,12,765,17,"english","solid things",0.9,"striped things",0.05,"polka-dotted things",0.5,"blue things",1,"red things",0.1,"green things",0.5,311,322,122,"square",211212,"True",1,2,3,3,15,13,NA,NA,NA,0.62069,0.03448,0.34483,0.625,0.0625,0.3125,0.33333,0.33333,0.33333,0.6249,0.04176,0.33333,0.6249,0.04176,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,0.66667,0,0.33333,211212,1.61581071970208
"193",193,12,745,18,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",1,"red things",0,"green things",0.5,321,322,131,"square",212122,"True",1,2,3,6,15,7,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61919,0.04748,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,0.66667,0,0.33333,212122,1.78437932970771
"194",194,12,395,19,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,331,333,133,"blue",122132,"False",3,1,2,9,27,25,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.66667,0.33333,0,123221,2.19722457733622
"195",195,12,1241,20,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,333,231,"cloud",112112,"False",1,3,2,22,27,8,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.66667,0,0,0.33333,0.66667,112112,2.19722457733622
"196",196,13,895,6,"English","clouds",0.1,"circles",0.05,"squares",1,"blue things",0.05,"red things",0.05,"green things",0.8,333,322,213,"polka-dotted",112122,"False",2,1,3,27,15,20,0.08696,0.04348,0.86957,NA,NA,NA,0.05556,0.05556,0.88889,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0,0,1,0.33333,0,0.66667,112122,2.19722457733622
"197",197,13,654,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0,"red things",1,"green things",0,212,221,113,"circle",212211,"True",1,2,3,11,5,19,NA,NA,NA,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,0.55841,0.10826,0.33333,0.09958,0.55469,0.34573,0,0.66667,0.33333,0.66667,0,0.33333,0,1,0,212211,1.89084964305516
"198",198,13,800,8,"English","clouds",1,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",1,133,332,312,"polka-dotted",211212,"True",2,1,3,25,18,12,1,0,0,NA,NA,NA,0,0,1,0.56895,0.33333,0.09771,0.33333,0.33333,0.33333,0.33333,0.09771,0.56895,0.66667,0.33333,0,0,0.33333,0.66667,0.33333,0,0.66667,211212,1.12791397941653
"199",199,13,229,9,"English","clouds",0.5,"circles",0,"squares",0.05,"blue things",0,"red things",0.5,"green things",0,132,132,222,"polka-dotted",212132,"False",2,1,3,16,16,14,0.90909,0,0.09091,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,213221,2.19722457733622
"200",200,13,1183,10,"English","solid things",0,"striped things",0.4,"polka-dotted things",0.4,"clouds",0,"circles",0.05,"squares",0.5,332,132,331,"red",212232,"True",3,2,1,18,16,9,0,0.09091,0.90909,0,0.5,0.5,NA,NA,NA,0.11413,0.33333,0.55253,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0,0.66667,0.33333,213222,1.73779739753107
"201",201,13,1164,11,"English","solid things",0,"striped things",0.5,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,223,222,123,"circle",212232,"True",1,2,3,23,14,22,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.11413,0.55253,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,213222,1.69185467955056
"202",202,13,151,12,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,213,233,233,"circle",323212,"True",1,2,3,20,26,26,NA,NA,NA,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.59438,0.33333,0.07229,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,323212,2.51393295363892
"203",203,13,1064,13,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,113,223,323,"cloud",113212,"False",1,2,3,19,23,24,NA,NA,NA,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,113212,2.19722457733622
"204",204,13,1042,14,"English","clouds",0.05,"circles",1,"squares",0,"blue things",0,"red things",0,"green things",0,211,112,232,"solid",212212,"True",2,1,3,2,10,17,0.04762,0.95238,0,NA,NA,NA,0.33333,0.33333,0.33333,0.09551,0.57116,0.33333,0.33333,0.33333,0.33333,0.53718,0.12948,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,0.66667,0,0.33333,212212,1.8999984352446
"205",205,13,1278,15,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,112,233,321,"cloud",111111,"False",1,2,3,10,26,6,NA,NA,NA,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,1,0,0,0,1,0,111111,2.19722457733622
"206",206,13,1111,16,"English","blue things",1,"red things",0.05,"green things",0,"solid things",0.5,"striped things",0.05,"polka-dotted things",1,131,113,113,"cloud",321212,"True",1,3,2,7,19,19,NA,NA,NA,0.32258,0.03226,0.64516,0.95238,0.04762,0,0.33333,0.33333,0.33333,0.06484,0.33333,0.60183,0.60183,0.33333,0.06484,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,321212,1.78149850057105
"207",207,13,2087,17,"English","solid things",0,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",0,"squares",1,312,232,122,"red",321111,"True",3,2,1,12,17,13,0,0,1,0.33333,0.33333,0.33333,NA,NA,NA,0.1168,0.1168,0.76641,0.76641,0.1168,0.1168,0.33333,0.33333,0.33333,0,0,1,1,0,0,0.33333,0.33333,0.33333,321111,1.78627065378335
"208",208,13,1944,18,"English","blue things",0,"red things",1,"green things",0,"clouds",0,"circles",0,"squares",1,332,113,123,"polka-dotted",111212,"False",2,3,1,18,19,22,0,0,1,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0,1,0.33333,0.66667,0,111212,2.19722457733622
"209",209,13,447,19,"English","solid things",0.1,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",0,"squares",1,322,132,232,"red",321112,"True",3,2,1,15,16,17,0,0,1,0.09091,0.90909,0,NA,NA,NA,0.10358,0.10358,0.79285,0.33333,0.58964,0.07703,0.33333,0.33333,0.33333,0,0,1,0.33333,0.66667,0,0.33333,0.33333,0.33333,321211,0.812219163780672
"210",210,13,754,20,"English","solid things",0.05,"striped things",0,"polka-dotted things",1,"clouds",0.05,"circles",1,"squares",0,233,113,112,"green",211212,"True",3,2,1,26,19,10,0.04762,0.95238,0,0.04762,0,0.95238,NA,NA,NA,0.09771,0.56895,0.33333,0.09771,0.33333,0.56895,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0.33333,0,0.66667,211212,1.29570060152944
"211",211,14,120,6,"english","blue things",0.75,"red things",0.85,"green things",0,"solid things",0.9,"striped things",0,"polka-dotted things",1,332,331,113,"square",212111,"True",1,3,2,18,9,19,NA,NA,NA,0.47368,0,0.52632,0.46875,0.53125,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0.33333,0.66667,0,1,0,212111,2.19722457733309
"212",212,14,149,7,"english","blue things",0,"red things",1,"green things",1,"clouds",0.15,"circles",1,"squares",0.15,212,213,331,"solid",212111,"True",2,3,1,11,20,9,0.11538,0.76923,0.11538,NA,NA,NA,0,0.5,0.5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0,1,0,212111,2.19722457733622
"213",213,14,160,8,"english","blue things",0,"red things",1,"green things",0,"solid things",0.2,"striped things",0.3,"polka-dotted things",1,322,332,332,"square",323212,"True",1,3,2,15,18,18,NA,NA,NA,0.13333,0.2,0.66667,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,323212,2.19722457736215
"214",214,14,955,9,"english","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",0.8,"green things",0,222,311,313,"circle",121112,"False",1,2,3,14,3,21,NA,NA,NA,0,1,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,0.66667,0.33333,0,1,0,121211,2.19722457733622
"215",215,14,1413,10,"english","blue things",1,"red things",0.05,"green things",0.8,"clouds",0.3,"circles",0.5,"squares",0.5,321,121,223,"striped",322111,"True",2,3,1,6,4,23,0.23077,0.38462,0.38462,NA,NA,NA,0.54054,0.02703,0.43243,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.66667,0.33333,0,322111,2.19722457732841
"216",216,14,703,11,"english","blue things",1,"red things",0,"green things",1,"solid things",1,"striped things",0.2,"polka-dotted things",0,111,113,221,"cloud",212122,"True",1,3,2,1,19,5,NA,NA,NA,0.83333,0.16667,0,0.5,0,0.5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0.66667,0.33333,0,212122,2.19722457733622
"217",217,14,952,12,"english","clouds",0.3,"circles",1,"squares",1,"blue things",0.15,"red things",0.1,"green things",1,313,122,121,"solid",121112,"False",2,1,3,21,13,4,0.13043,0.43478,0.43478,NA,NA,NA,0.12,0.08,0.8,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0,0.33333,0,0,1,121211,2.19722457733622
"218",218,14,1489,13,"english","blue things",1,"red things",0,"green things",0.05,"solid things",0.5,"striped things",0.25,"polka-dotted things",0.1,111,331,321,"cloud",123211,"False",1,3,2,1,9,6,NA,NA,NA,0.58824,0.29412,0.11765,0.95238,0,0.04762,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,1,0,0,0.33333,0.33333,0.33333,123211,2.19722457733622
"219",219,14,1060,14,"english","solid things",0.25,"striped things",0.9,"polka-dotted things",0,"blue things",0.05,"red things",0.7,"green things",0.75,323,222,122,"square",113212,"False",1,2,3,24,14,13,NA,NA,NA,0.21739,0.78261,0,0.03333,0.46667,0.5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0,0.66667,113212,2.19722457733622
"220",220,14,1239,15,"english","blue things",0.3,"red things",0,"green things",0.7,"solid things",0.5,"striped things",0.9,"polka-dotted things",0,223,321,131,"circle",112112,"False",1,3,2,23,6,7,NA,NA,NA,0.35714,0.64286,0,0.3,0,0.7,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,1,0,0.33333,0.66667,0,0,0.33333,0.66667,112112,2.19722457733622
"221",221,14,1718,16,"english","clouds",0.15,"circles",0.95,"squares",0.1,"solid things",0.5,"striped things",0.3,"polka-dotted things",0.8,233,223,321,"green",212112,"True",3,1,2,26,23,6,0.125,0.79167,0.08333,0.3125,0.1875,0.5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0,0.33333,0.66667,212112,2.19722457732282
"222",222,14,415,17,"english","clouds",0.1,"circles",0.65,"squares",0.7,"solid things",0.5,"striped things",0.85,"polka-dotted things",0.85,222,332,312,"red",321112,"True",3,1,2,14,18,12,0.06897,0.44828,0.48276,0.22727,0.38636,0.38636,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,1,0,0.33333,0.33333,0.33333,321211,2.19722457733236
"223",223,14,2013,18,"english","clouds",0.9,"circles",0.15,"squares",0.8,"solid things",0.5,"striped things",0.9,"polka-dotted things",0,321,311,121,"blue",322122,"True",3,1,2,6,3,4,0.48649,0.08108,0.43243,0.35714,0.64286,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0.66667,0.33333,0.33333,0.33333,0.33333,322122,2.19722457733107
"224",224,14,776,19,"english","blue things",0,"red things",0.95,"green things",0.5,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.5,133,112,312,"cloud",211212,"True",1,3,2,25,10,12,NA,NA,NA,0.63333,0.03333,0.33333,0,0.65517,0.34483,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0.33333,0.66667,0.33333,0,0.66667,211212,2.19722457736483
"225",225,14,1615,20,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.6,"clouds",0.05,"circles",0.55,"squares",0.9,212,332,323,"red",211112,"True",3,2,1,11,18,24,0.03333,0.36667,0.6,0.3125,0.3125,0.375,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,1,0,0,0.33333,0.66667,0,211211,2.19722457734942
"226",226,15,1403,6,"English","clouds",0.6,"circles",0,"squares",0,"blue things",0.65,"red things",0,"green things",0.5,111,211,312,"solid",322111,"True",2,1,3,1,2,12,1,0,0,NA,NA,NA,0.56522,0,0.43478,0.7191,0.13049,0.15041,0.33333,0.33333,0.33333,0.49234,0.17433,0.33333,1,0,0,0.33333,0.33333,0.33333,0.66667,0,0.33333,322111,1.20792507835781
"227",227,15,207,7,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,311,311,131,"square",212132,"False",1,3,2,3,3,7,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.66667,0.33333,0,0.33333,0.33333,0.33333,213221,2.19722457733622
"228",228,15,1445,8,"English","blue things",0.75,"red things",0,"green things",0.5,"solid things",0.7,"striped things",0.1,"polka-dotted things",0.1,111,121,132,"cloud",322111,"True",1,3,2,1,4,16,NA,NA,NA,0.77778,0.11111,0.11111,0.6,0,0.4,0.33333,0.33333,0.33333,0.7191,0.13049,0.15041,0.49234,0.17433,0.33333,0.33333,0.33333,0.33333,1,0,0,0.66667,0,0.33333,322111,1.55783906541162
"229",229,15,1510,9,"English","clouds",0.2,"circles",0.75,"squares",0.5,"solid things",0.5,"striped things",0.15,"polka-dotted things",0.6,231,131,121,"blue",322112,"True",3,1,2,8,7,4,0.13793,0.51724,0.34483,0.4,0.12,0.48,NA,NA,NA,0.09387,0.57279,0.33333,0.33333,0.1692,0.49747,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,322112,1.98116863519227
"230",230,15,162,10,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.35,"blue things",0.5,"red things",0.5,"green things",0.5,312,332,332,"square",323212,"True",1,2,3,12,18,18,NA,NA,NA,0.45161,0.32258,0.22581,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.58102,0.33333,0.08565,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,323212,2.25314160953131
"231",231,15,685,11,"English","clouds",0.3,"circles",0.5,"squares",0.7,"blue things",0.25,"red things",0.8,"green things",0.25,312,113,331,"solid",212211,"True",2,1,3,12,19,9,0.2,0.33333,0.46667,NA,NA,NA,0.19231,0.61538,0.19231,0.1248,0.33333,0.54186,0.33333,0.33333,0.33333,0.34428,0.54114,0.11458,0,0.33333,0.66667,0.66667,0.33333,0,0,1,0,212211,2.067937062081
"232",232,15,1427,12,"English","solid things",0.4,"striped things",0.65,"polka-dotted things",0.5,"blue things",0.25,"red things",0.25,"green things",0.7,123,121,112,"cloud",322111,"True",1,2,3,22,4,10,NA,NA,NA,0.25806,0.41935,0.32258,0.20833,0.20833,0.58333,0.33333,0.33333,0.33333,0.17433,0.49234,0.33333,0.13049,0.15041,0.7191,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0,1,322111,2.1136137885766
"233",233,15,1729,13,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.8,"red things",0.5,"green things",0.15,331,333,213,"polka-dotted",212112,"True",2,1,3,9,27,20,0.33333,0.33333,0.33333,NA,NA,NA,0.55172,0.34483,0.10345,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.54088,0.33333,0.12578,0.33333,0,0.66667,0,0.33333,0.66667,0.66667,0.33333,0,212112,2.03097539457457
"234",234,15,1218,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,222,121,133,"red",112112,"False",3,2,1,14,4,25,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.66667,0,0,1,0,112112,2.19722457733622
"235",235,15,2077,15,"English","solid things",0.7,"striped things",0.2,"polka-dotted things",0.2,"blue things",0.2,"red things",0.2,"green things",0.85,113,121,132,"cloud",321111,"True",1,2,3,19,4,16,NA,NA,NA,0.63636,0.18182,0.18182,0.16,0.16,0.68,0.33333,0.33333,0.33333,0.73372,0.13314,0.13314,0.13314,0.13314,0.73372,0.33333,0.33333,0.33333,1,0,0,0,0,1,321111,1.78603396314018
"236",236,15,1995,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,131,131,131,"cloud",323232,"False",1,2,3,7,7,7,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"237",237,15,6,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.55,333,131,111,"square",122112,"False",1,2,3,27,7,1,NA,NA,NA,0.33333,0.33333,0.33333,0.32258,0.32258,0.35484,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0.33333,0.66667,0,0.33333,0.66667,122112,2.19722457733622
"238",238,15,2059,18,"English","clouds",0.2,"circles",0.85,"squares",0.2,"blue things",0.85,"red things",0.15,"green things",0.15,231,133,332,"polka-dotted",321111,"True",2,1,3,8,25,18,0.16,0.68,0.16,NA,NA,NA,0.73913,0.13043,0.13043,0.13314,0.73372,0.13314,0.33333,0.33333,0.33333,0.73372,0.13314,0.13314,0,1,0,0.33333,0.33333,0.33333,1,0,0,321111,1.6106403734946
"239",239,15,165,19,"English","solid things",0.5,"striped things",0.95,"polka-dotted things",0.05,"clouds",0.5,"circles",0.5,"squares",0.5,322,332,332,"red",323212,"True",3,2,1,15,18,18,0.33333,0.33333,0.33333,0.33333,0.63333,0.03333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.58102,0.08565,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,323212,1.8906145838207
